move_num,color_next,winrate_B,winrate_W,LZ_next_move,variation,actual_next_move,LZ_all_next_moves
142,B,70.04,29.96,H2,"H2 J3 K6 J7 K3 H7 J2 M9 B13 O9 P10 F17 G16 G18 B4 B3 S17 R17 S16 B6 C8 B5 C4 A4 B15 B16",H2,H2 J3 H7 K6 J7 K3 H9 
143,W,66.11,33.89,H7,"H7 J3 G7 B15 M9 O9 F7 E18 C13 B13 C12 B12 C15 B14 E17 G18 B16 B4 B3 S17 R17 R16 S18 C9 B11",C8,H7 J3 M9 C8 D9 
144,B,53.02,46.98,D9,"D9 B7 C6 J3 K6 J7 K3 H7 J2 B11 C12 C9 C11 B12",D9,D9 C10 C9 J3 J9 
145,W,59.42,40.58,B7,"B7 C6 J3 K6 J7 K3 H7 J2 B11 B9 B13 C13 B14 M9 L9 M8 G7 G4 S16 S15 R16 Q17 Q18 R17 S17 S18 T18 S19 R19",J3,B7 J3 H7 M9 C9 
146,B,68.85,31.15,K6,"K6 J7 K3 B7 C6 H7 J2 B11 B9 B13 C13 B14 M9 L9 B4 M8 O9 B3 M9 S17 S16 F18 Q17 Q18 R17 S18 C12 B12 L6",K6,K6 K3 K5 F11 
147,W,69.19,30.81,J7,"J7 K3 B7 C6 H7 J2 B11 B9 B13 C13 B14 M9 L9 B4 M8 F1 E1 M9 S16 B2 B3 A3 A2 A1 B1 C1 G7 G4 B1 J15 J16 C1 M8 O9 B1 R17 S17 C1",J7,J7 B7 C9 
148,B,69.53,30.47,K3,"K3 B7 C6 H7 J2 B11 B9 B13 C13 B14 M9 L9 B4 S16 F1 E1 S15 M8 O9 R16 B2 B3 A3 A2 A1 B1 C1 R15 S14 B1 Q17 Q18 C1 G7 G4 B1 R17 S17 C1",K3,K3 F11 
149,W,69.70,30.30,B7,"B7 C6 H7 J2 B11 B9 B13 C13 B14 M9 L9 B4 M8 F1 E1 M9 G7 G4 M8 B2 B3 A3 A2 A1 B1 C1 S14 R13 B1 R17 S17 C1 O9 M9 B1 M8 A2 S16 Q17 R16",K5,B7 H7 K5 J2 C9 M9 K4 B12 
150,B,45.89,54.11,K4,"K4 H7 G4 G7 J2 M9 B15 O9 P10 B7 C6 B12 C12",K4,K4 F11 
151,W,41.18,58.82,H7,"H7 G4 G7 J2 B7 C6 B11 B9 B13 C13 B14 M9 L9 B4 M8 O9 B3 S17 R17 R16 S18 G18",H7,H7 K2 B7 
152,B,48.46,51.54,J2,"J2 B7 C6 B11 B9 B13 C13 B14 M9 G7 G4 L9 B4 M8 F1 E1 M9 S16 S15 M8 O9 B3 S17 R17 R16 S18 G18",J2,J2 G4 B15 B4 B14 B13 M9 J16 M16 Q17 J15 C13 E18 B12 B3 C15 G18 L9 R17 A4 O9 C12 K16 G16 C10 F18 C11 Q18 B5 L10 L5 A13 B7 A2 F17 E1 B6 B11 H15 B16 B9 S17 A16 B1 F1 B2 C9 A14 F11 G1 G19 R3 N15 S18 K2 E17 B8 G8 S3 L18 J12 B10 A5 J18 K11 S16 D18 D19 K18 K9 F19 A3 O8 M13 L12 J10 M14 O5 K17 D10 D12 G7 L11 L14 A12 E14 C4 L7 A15 L6 B17 H19 R16 L13 O13 O7 N7 A17 N6 C19 E12 O4 A18 S14 T4 P18 P13 N14 J17 E19 K13 L2 B18 C6 P5 J19 L3 O14 A10 O2 T17 T15 J9 A6 R9 C18 S15 S11 F12 O12 B19 P11 P14 K1 M6 F14 O6 O18 J13 P8 P7 Q8 S9 Q13 K19 R13 M2 A11 R15 H10 O3 P9 A8 N13 O11 P16 N19 T18 Q9 P10 R8 S13 O1 S12 S19 M19 L19 S7 P6 P15 T16 Q11 H9 R19 O19 R4 J1 Q19 R11 O10 T13 P1 N1 S10 P19 H1 P12 A9 A7 T5 Q12 T11 T8 Q10 L1 T6 T10 G2 M1 T12 Q3 C1 T14 D5 T19 R2 Q1 F3 T9 A19 F7 J8 A1 G9 
153,W,45.26,54.74,B7,"B7 C6 B11 B9 B13 C13 B14 M9 G7 G4 B4 G18 L9 M8 S16 S15 R16 Q17 Q18 R17 S17 S18 T18 S19 R19 R15",B11,B7 M9 B11 B12 G7 C9 
154,B,42.36,57.64,B15,"B9 B13 C13 B14 M9 L9 B4 M8 O9 B3 S17 R17 S16 L7",B12,B15 B9 B8 B14 B10 C9 C12 G16 B13 B12 C10 C13 J15 B7 J16 M2 M16 D12 C11 M9 F11 B4 G18 E18 A13 A12 R17 G7 K16 H15 Q17 B16 K18 O9 C15 G8 H10 B5 C6 F18 A14 N15 L9 S3 H19 B3 R3 E17 A11 A4 B6 B2 Q18 D18 F17 F19 F1 A5 A9 K9 L10 S17 G4 J17 E19 A2 J18 L18 B1 S18 J12 L6 D19 S16 A16 K11 J9 K17 B18 A15 T4 J10 F12 L5 A3 S15 L14 G19 E1 G9 A17 B17 H9 J13 C4 B19 D10 J19 M14 L12 C19 L13 N6 E14 A7 K19 L11 N13 K13 R16 O5 A6 L7 C18 O8 A18 N14 E12 A8 A10 L19 P9 P5 O7 N19 R19 Q13 M6 F14 O14 P8 O12 O18 G1 P11 P14 O4 N7 C1 O6 O2 M13 P18 S11 P16 R15 O19 S13 P13 O11 T18 O13 M19 O10 S12 O3 R13 P15 Q9 T16 T17 S9 S14 T15 Q8 R8 R9 Q10 Q11 J8 Q12 T5 T6 P7 P10 D5 S10 P6 T14 F3 P12 L3 P19 P1 O1 T13 M1 T11 R11 T8 T12 L2 N1 K2 T10 A1 Q1 R4 S7 A19 T9 Q19 K1 H1 S19 L1 G2 J1 T19 Q3 R2 F7 
155,W,44.09,55.91,B7,"B7 C6 C9 C12 C11 B10 A11 C10 B9 D10 E12 F12 F11 D12 A10 E12 B6 B5 A5 A4 A6 A8",C12,B7 M9 C12 C9 G7 
156,B,60.27,39.73,C13,"C13 B7 C9 C6 B9 M9 O9 F18 S17 R17 S16 B15 B14 N7 O8",C13,C13 B13 O14 P15 C10 B14 D12 B10 B9 B15 B8 C9 M16 J16 C11 S3 J15 F11 A14 R3 H15 M9 K18 G16 A11 B4 E18 K16 A12 J12 E17 C15 B7 F17 G7 Q18 A13 G18 F18 D18 J13 B17 B16 L13 L12 J17 B5 K11 M14 M13 Q17 G8 N14 D10 K13 N15 J18 A10 P5 F12 O9 O13 N6 L9 J10 N13 S15 T4 R17 O5 S16 L18 E19 P12 L11 C4 P18 J9 F1 Q13 P14 O10 A4 P8 B18 K17 F14 N19 S13 P9 P11 C18 H19 Q9 R13 L14 C6 P10 Q10 F19 G4 D19 O12 A17 Q11 L10 A16 L5 P13 A7 P16 S18 P7 S17 C19 N7 A15 E1 B3 R16 L19 S12 P19 O4 O11 O3 M6 E14 O18 A5 O6 J8 S10 J19 G19 R11 O2 R9 A3 E12 B6 O19 O7 B2 Q8 L7 T8 A6 S11 M19 B19 G1 T17 K1 A9 Q12 L6 S14 R15 K2 M2 B1 N1 P6 T15 A2 O8 A18 S9 M1 K19 Q19 J1 T11 S19 T6 A8 K9 L2 L3 D5 O1 L1 R8 T9 A1 F3 H10 R19 T16 H1 T5 T10 G2 Q3 F7 C1 R2 T12 R4 T13 P1 S7 T14 G9 H9 Q1 T18 A19 T19 
157,W,64.11,35.89,B7,"B7 C6 B13 B14 C9 A13 B9 E18 E17 G18 D18 J16 K16 B16 B17 C15 A16 A15 B15 H19 J18 B16 A17 M9 B15 K18 J19 B16",B7,B7 C9 B13 B9 M9 
158,B,70.25,29.75,C6,"C6 B13 B14 C9 A13 B9 E18 E17 G18 D18 B16 M9 C15 B17 F17 A16 B15 E19 F18 B18 C19 D19 A17 A18 J16 K16 H15 G16 J17 J18 K17 J15 K18 M16 L19 J19 K19",C6,C6 C9 C10 E18 B9 B10 B8 G16 B15 M16 J15 J16 B14 G18 E17 D12 F18 B6 M9 C15 H15 A15 A14 K16 B13 A16 B4 A13 B16 B5 D18 D19 R3 Q18 B18 F19 K18 K17 E19 R17 S3 L18 Q17 J17 A11 S17 N15 G19 H19 O9 A12 C19 A18 J18 C11 G7 A17 B17 B19 K19 S18 J12 A2 B1 S16 O7 N7 K11 T4 A10 S15 A7 R16 N6 N19 O8 O10 L12 G8 F12 A8 L19 O14 A5 J19 P5 P13 P14 P7 O5 A9 P19 P8 P12 P11 Q8 R9 M19 R13 S13 Q11 O11 P9 A3 Q12 R19 O6 Q10 G9 L7 R8 T15 T16 P10 O18 P18 S14 P16 S11 T17 H9 A4 Q9 R15 M2 A6 C1 P15 P6 N1 Q19 R11 S12 S7 T8 P1 O13 S9 T6 T9 O2 L2 C18 Q13 K1 T18 T11 A1 T13 Q1 J1 T12 T5 T14 S10 T10 M1 R2 O1 H1 T19 A19 L1 S19 
159,W,69.67,30.33,B13,"B13 B14 C9 A13 B9 E18 E17 G18 D18 B16 M9 C15 B18 F19 B17 K18 K16 H19 J19 J18 G19 D12 C11 H19 L13 K19 L12 O9 N14 O14",C9,B13 C9 M9 B9 C10 
160,B,62.36,37.64,B10,"B10 C10 A11 R13 S13 B9 C11 S14 Q13 B11 G16 A10 H15 M9 J16 K16 J17 K17 J18 K18 E18",B10,B10 B13 D12 E18 B14 A13 A12 
161,W,62.98,37.02,C10,"C10 A11 R13 Q13 B9 C11 Q12 D12 P13 S13 M9 O9 N14 O14 S14 Q13 B5 P14 B6 C4 B4 E18 E17 G18 G7",C10,C10 E12 A10 C11 B9 D10 F11 B13 D12 A12 K2 M9 E14 L3 F14 A11 G7 R13 A9 S14 Q13 O9 B6 L9 S13 B5 B4 C4 F12 S16 R2 F17 N7 O8 B14 F18 H10 B15 E18 R17 P15 T5 B16 T1 S3 H9 J9 A16 D18 B8 R4 Q1 Q3 C15 B17 J17 K17 P18 P1 T6 B18 L6 K16 O1 O2 R15 A8 J8 L11 K9 R3 G8 P8 L18 Q18 O7 N17 O6 P6 O5 A7 A15 L7 L14 Q8 O3 B3 O18 T4 S10 N14 A3 G19 F7 C18 R9 A6 P5 O4 J16 A4 C19 Q12 A18 T8 J13 F1 B1 N6 E17 P16 P13 J10 O19 S17 Q17 S12 A17 S18 A5 Q9 M1 G9 F19 S11 P7 G16 D16 O10 P14 P11 K18 A1 J1 O11 O14 J19 S19 E19 R8 P10 R16 J18 H15 T15 H19 G18 T19 T14 N15 T10 L10 B2 J15 L13 K13 M19 N1 A2 M2 Q19 E1 L12 T17 T13 M16 P9 K19 N19 K11 O12 B19 J12 D19 G1 O13 T12 L2 R11 P12 S15 C1 T16 T11 R19 L19 K1 L1 D2 T18 H1 M6 P19 M14 T9 A19 G2 N13 Q10 A14 A13 S9 L5 Q11 M13 
162,B,64.05,35.95,A11,"A11 R13 Q13 B9 C11 P13 D12 Q12 S13 M9 O9 N13 Q13 M13 L13 R13 M14 N14 Q13 P14 Q11 R13 N15 L14 Q13 B4 E18 R13 M16 N17 Q13 P12 P11",A11,A11 E18 
163,W,62.56,37.44,R13,"R13 Q13 B9 C11 P13 D12 Q12 S13 M9 O9 N13 M14 M13 L14 S14 Q13 L3 L5 R13 R15 S12 Q13 K2 G4 R13 N15 M16",B9,R13 S14 C11 M9 B13 B9 E12 G7 A10 F12 F14 E14 F18 S13 B5 D12 L3 Q13 K2 F11 E18 B6 P15 G18 L13 B4 C4 L9 S16 P16 O13 F17 R15 D10 O8 O9 P5 E17 S12 A12 A5 N7 N14 A3 B15 S15 S17 P13 A9 B3 R16 Q9 N13 M13 Q12 J15 P11 A6 P9 P12 O10 L6 O5 A7 S11 T6 A4 R9 Q11 B18 Q17 B14 J16 Q10 P8 L12 O6 M14 G16 P6 F19 O7 L7 C15 R11 P7 S9 F7 A15 O2 T14 P10 B2 L14 K13 A17 Q8 A13 N6 B16 L18 A18 L5 M6 E19 A14 O4 A8 D18 R17 B8 K18 N1 E1 N15 A2 B1 K16 A16 M2 R4 O3 O14 T4 T5 K9 T15 T10 T13 O1 N17 S10 S18 L1 L11 R2 L19 G8 J17 M16 D19 J12 J18 G19 T9 Q3 T17 C19 R3 F1 H10 T8 P14 Q18 H9 R8 C18 M1 M19 L10 P1 T16 O11 H15 T12 J13 K17 D16 Q1 B19 J8 S3 J1 O12 H19 B17 K19 G9 T11 J9 R19 C1 K11 N19 T18 H1 G1 T1 J19 L2 J10 O18 P18 G2 A1 K1 P19 O19 S19 Q19 A19 T19 D2 
164,B,61.11,38.89,C11,"C11 S14 D12 R13 R15 Q13 S12 S13 O13 Q12 S15 T12 T14 P11 O9 P9 Q10 O10 Q9 O8 M9",C11,C11 A10 
165,W,55.39,44.61,S14,"S14 D12 R13 R15 Q13 S12 S13 S15 Q12 O13 T12 T14 P11 O9 P9 Q10 O10 Q9 O8 M9 R9 Q8 S9 T9 T10 S11 Q11 O9 N14 P13",S14,S14 D12 L3 M9 B5 F14 K2 R13 E14 B6 N7 S13 L9 E12 P15 S16 L13 B15 Q12 S12 B4 N14 Q13 O13 C4 G7 O8 P16 O9 R15 O6 E18 D10 S17 S15 P9 L12 O10 E17 F18 P5 G18 F11 F12 K18 Q9 O7 R16 L7 R11 O14 S9 L6 P13 R17 P10 F17 M6 L11 Q10 O3 Q17 Q11 O5 Q8 A4 G16 K17 M13 B16 N6 N15 P12 T6 J15 L5 J12 F1 O2 P8 N13 B3 K13 P7 F7 H15 A7 O4 O12 O1 A5 B14 A3 S10 P14 C15 L14 A16 M2 B13 J16 O11 S11 J9 P11 K16 L10 J18 R9 M16 T5 L18 H9 M14 H19 G8 A6 D18 G19 P6 T17 J10 T14 H10 A15 T13 N1 J19 J8 R4 B19 A8 B18 J17 A13 K11 Q18 A9 E19 M19 M1 N17 A2 T15 F19 T12 G9 Q3 L2 K9 T10 S3 R2 D19 P18 A14 T4 J13 B17 T1 P1 T11 K1 N19 R3 L1 B2 T8 R8 B1 E1 A17 T18 K19 C18 G1 S18 C19 H1 O18 T9 Q19 Q1 T16 O19 P19 B8 A18 L19 A1 G2 J1 C1 A10 R19 D16 S19 A12 T19 D2 A19 
166,B,50.14,49.86,D12,"D12 R13 R15 S13 Q12 Q13 O13 S16 S12 M9 S17 R17 S15 T15 R16 T16 P13 S18 O9 B4 B5 F18 L7 L6 M6 G7",D12,D12 B11 R13 E18 M16 R15 G18 J16 G16 S15 
167,W,47.16,52.84,R13,"R13 R15 S13 Q12 Q13 O13 S16 S12 M9 E18 E17 G18 B4 S15 T15 B5 O9 S17 R17 R16 T16 T14 T13",R13,R13 M9 B4 
168,B,50.08,49.92,R15,"R15 S13 Q12 Q13 O13 S16 S12 M9 B4 S15 O9 G7 F1 E1 B2 B3 A3 A2 A1 F7 E18 B1 C1 E17 G18 B1",R15,R15 Q13 E18 M16 Q12 G18 S12 F18 S13 B4 N15 J16 R16 B15 J15 G8 B3 P14 M9 S16 P13 R11 Q18 Q17 K11 R17 S15 A16 K9 K16 P12 B18 S3 G7 H10 D19 K18 L18 O9 E17 F17 C15 M14 B2 D18 B19 F11 S11 E1 B5 C19 S18 G16 J10 A5 J17 A4 J12 A15 N14 O13 H15 O18 L13 Q11 P10 F19 G4 B14 S17 J9 E19 P18 L9 A2 A18 A14 K17 H9 K19 L14 R3 H19 J18 O14 S10 K13 L12 P5 L11 N19 Q10 T15 F1 B16 T4 L7 G9 G19 L6 M13 B1 A3 L5 O19 P8 P9 O5 A17 P11 T13 M19 L10 Q9 O12 R9 N13 L19 R19 J19 O10 F14 B17 N6 T14 S9 O7 O3 T9 B6 N7 J8 J13 O6 P7 O11 P6 E14 M6 Q19 C4 R8 Q8 O1 T5 O8 T17 T16 M2 F12 P19 C18 T8 T10 T11 L3 H1 L2 B13 G1 P1 O4 A8 O2 N1 M1 F3 P15 A9 T12 A13 D10 T18 D5 A6 R4 A1 A10 S19 A7 C12 S7 B8 E12 P16 T6 C1 B11 R2 K2 Q3 K1 T19 Q1 J1 A19 G2 A12 L1 F7 
169,W,47.76,52.24,S13,"S13 Q12 Q13 O13 S16 S12 M9 B4 S15 O9 G7 F1 E1 B2 B3 A3 A2 A1 B1 C1 F7 D2 F17 G16 G18 L6 N7 O8 L7 M6 T12 T11 T13 S11 O5 Q17 Q18 B15 B16 H15 C15 B14 O7 O3 J15 J12 K11 F11 H10",Q13,S13 Q13 S12 
170,B,64.75,35.25,S12,"S12 S13 S15 Q12 O13 T12 T14 P11 O9 P9 Q10 O10 Q9 O8 M9 R9 Q8 S9 T9 N7 O9 N14 O14 N9",S12,S12 S15 S11 Q12 O13 R11 R17 M16 
171,W,65.42,34.58,S13,"S13 S15 Q12 O13 T12 T14 P11 O9 P9 Q10 O10 Q9 O8 M9 R9 Q8 S9 T9 R11 T10 N7 O9 N14 O14 N9",S13,S13 M9 
172,B,65.77,34.23,S15,"S15 O13 N14 P10 S10 N13 M14 M13 L14 R9 S9 M9 L12 O10 P11 Q12 O9 S11 P9 T12 N15 M16 T14 Q10 P12 P13 T15 P16 P15 Q17 S17 R17 S18 S19",O13,S15 O13 Q12 R17 N14 N15 
173,W,51.30,48.70,S16,"S16 Q12 M9 B4 O9 S15 T15 F1 E1 B2 B3 A3 A2 A1 B1 C1 G7 G4 B1 S17 R17 C1 T14 P10 B1 R16 T16 C1 O10 O11 B1 E18 E17 C1 P11 P12 B1",S16,S16 Q12 N14 P16 Q11 P11 M9 
174,B,53.45,46.55,Q12,"Q12 M9 B4 S15 O9 G7 F1 E1 B2 B3 A3 A2 A1 B1 C1 F7 D2 F17 G16 G18 L6 N7 O8 L7 M6 T12 T11 T13 S11 O5 Q17 Q18 B15 B16 H15 C15 B14 O7 O3 J15 J12",Q12,Q12 S17 S15 R17 
175,W,51.91,48.09,M9,"M9 B4 S15 O9 G7 F1 E1 B2 B3 A3 A2 A1 F7 G18 B1 C1 P12 E18 D18 P13 B1 B15 B16 C1 S11 T12 B1 A16 C15 C1 P11 Q11 B1",B4,M9 B4 G7 P12 T12 
176,B,42.79,57.21,E18,"Q17 Q18 S17 R17 S15 T15 R16 T16 P13 S18 E18 E17 G18 M9 O9",S15,E18 Q17 S15 B5 R17 S17 A5 A6 G18 M9 B6 M16 F18 Q18 G7 N15 B15 L9 J15 J16 O9 A15 L10 E17 E19 B18 S3 S18 K16 G8 K18 F17 A16 G4 C15 B14 P13 R3 H19 A14 K11 A17 L6 C4 H15 R16 G16 D19 K9 A7 H10 A18 L5 D18 L7 B19 L18 T18 F11 F19 B16 K17 P14 A8 R19 L11 T16 T12 J10 L13 T17 B17 T15 F1 O8 J12 K19 K13 H9 J18 C19 P10 G19 T13 T4 P16 L12 P11 J19 J13 D10 N14 B3 L14 M13 P19 A13 A9 J9 O5 B8 J17 P18 S11 M14 O4 S19 O14 P5 O11 N19 O18 M6 N6 T10 T11 P12 F12 O7 T9 O19 O10 N7 E1 O6 Q9 S10 O3 N1 B13 J8 A10 Q11 P15 R8 L19 O12 N13 R11 P9 O2 B1 O1 Q8 F14 C18 P7 K2 P8 C12 E14 R9 M19 Q19 L2 T14 G1 M1 S7 G9 E12 P6 Q10 B2 S9 G2 A4 J1 M2 A12 C1 T5 L3 T6 B11 R4 K1 T8 A2 D5 F3 H1 A3 Q3 L1 A19 R2 P1 T19 Q1 A1 F7 
177,W,30.97,69.03,T15,"T15 Q17 Q18 S17 R17 R16 T16 P13 S18 B5 M9 O9 F18 L7 G7 G4",T15,T15 M9 G7 
178,B,33.62,66.38,J15,"P13 M9 E18 E17 G18 B6 S17 S18 B5 A5 C4 B3",E18,J15 G18 P13 Q17 M16 M9 S17 E18 B5 T14 R17 A5 B6 F18 P14 A6 E17 L9 B15 Q18 N15 T12 J16 G7 G8 L10 A15 K16 F17 T16 G16 K18 H19 S18 K9 F19 E19 O9 B18 R16 T18 K11 C15 C4 L6 A16 H15 R3 T17 P12 A9 A17 H10 C19 B14 B19 L18 G4 L7 D18 K17 E1 S3 T13 B16 M14 A8 F11 L11 J19 J12 N14 A14 N6 T4 K19 N19 P5 P11 B8 P15 O7 B3 P18 J10 L5 D19 O5 K13 J17 O14 L13 R19 B17 F1 P19 P10 O12 O3 F14 S11 J13 G19 L14 O10 M13 P8 D10 P16 S19 O18 T11 L19 C18 O6 Q8 Q19 O11 S10 J18 M6 T10 R9 Q9 O19 A7 O4 T9 R11 H9 L12 A18 R8 A13 M19 N7 T6 G9 B13 L3 O8 J9 G1 N1 B1 J8 F12 Q10 T5 P9 Q11 T19 P7 P6 A19 L2 M1 N13 O1 A4 S9 A10 E12 C12 J1 R4 Q3 O2 K2 T8 M2 S7 E14 C1 R2 G2 K1 A2 A12 Q1 L1 H1 B11 P1 D5 A3 F3 B2 A1 F7 
179,W,34.92,65.08,E17,"E17 G18 M9 B15 D18 C15 B18 A17 A18 G19",M9,E17 M9 B6 G7 B5 
180,B,37.98,62.02,S17,"S17 R17 R16 T16 E17 D18 P13 S18 B15 B18 A17 A18 C19 D19 G18 B16",O9,S17 Q17 E17 T14 B15 B5 J16 D18 R17 G18 T12 B18 B6 A5 O9 Q18 P13 F18 C19 P14 C15 J15 B19 A16 A6 K18 G16 M16 G7 S3 K16 D19 A15 T16 B14 L6 A17 L18 A14 G8 N15 T13 A18 L7 P9 K17 R16 B16 T18 O10 P16 L9 H15 K19 L14 P10 E19 J17 F17 E1 M14 F11 H19 S11 L11 G4 S18 G19 K13 R3 B3 F1 O14 K11 C4 M13 F19 P8 L12 P12 L13 Q9 L5 J18 N19 N14 F12 B1 K9 L10 P15 T4 Q10 J12 R19 A8 H10 T11 M6 P5 N7 A9 P19 G1 L19 O7 J13 D10 T17 O12 S10 P18 Q19 N6 O3 O8 O11 O6 A13 T10 S19 M19 O18 H9 O2 T9 E14 E12 J9 L3 F14 B17 O19 N13 J10 P11 J19 C18 P6 O5 G9 O4 B13 M2 A4 S9 A2 K2 L2 B11 T8 A10 R11 Q11 T19 A12 N1 L1 C1 R4 R9 R8 A3 O1 T6 B8 J8 Q8 M1 G2 F3 H1 T5 P7 J1 S7 C12 P1 B2 K1 Q1 A19 D5 R2 Q3 A1 A7 F7 
181,W,24.35,75.65,E17,"E17 G18 B6 B5 A5 C4 B3 A9 G7 G4 A6 A8 B8 S17",B6,E17 B6 D18 B5 G18 B15 
182,B,27.68,72.32,B5,"B5 A5 S17 R17 R16 T16 C4 B3 P13 S18 E17 D18 B15 D19 G18 B18 B16",B5,B5 S17 E17 T14 R17 B15 D18 Q17 B18 Q18 B19 C19 G18 C15 D19 
183,W,24.23,75.77,A5,"A5 C4 A6 Q17 Q18 S17 R17 R16 T16 T14 T13 T17 T14 P13 S18 T12 T18",A5,A5 E17 
184,B,25.75,74.25,C4,"C4 A6 S17 R17 R16 T16 S18 S19 T14 T13 E17 D18 T18 R19 B15 B18 A17",C4,C4 S17 E17 A6 B15 D18 B18 Q17 R17 G18 J16 B19 G7 T14 J15 A9 C19 
185,W,28.11,71.89,A6,"A6 S17 R17 R16 T16 S18 S19 T14 T13 T18 T14 Q17 Q18 P14 T12 S11 T17 T11 T19 E17 B19 B15 A18",B3,A6 B3 B2 E17 A9 D18 A3 B15 A4 G7 
186,B,22.80,77.20,Q17,"Q17 Q18 S17 R17 R16 T16 S18 S19 T14 T13 T18 T14 T12 T17 P13 T19 E17 D18 B15 D19 G18 B18 B16 B17 J16 J15",D18,Q17 B15 S17 T14 E17 G18 A6 A9 B18 J16 R17 D18 B19 G7 C15 M16 A4 P13 D19 L7 J15 
187,W,58.48,41.52,E17,"E17 F17 C15 A16 B16 B18 C18 C19 B19 A19 B17 A17 A15",E17,E17 C18 B19 B18 B15 C15 C19 E14 N14 F14 B14 F17 A18 A9 K2 G7 F18 L3 P14 P12 P13 T12 O14 S17 S18 F7 A17 S11 G18 A6 B16 B8 P1 T18 K16 P16 P15 A8 H10 E1 Q9 L7 K18 T14 Q17 M16 F11 J16 T5 T16 Q18 Q11 T17 J15 N1 K17 P5 P18 L6 N7 L18 F1 T13 Q10 R9 O1 J12 O4 H15 J18 G9 L9 M19 A4 T11 J17 O11 S19 M2 O6 A2 N19 Q8 T6 O19 P19 M1 L10 P6 A7 O8 A3 K19 P11 B1 P7 Q19 G8 A16 J1 B2 J8 O5 P9 L5 R19 H9 R11 L1 R8 T10 O12 J10 T19 S9 H19 D19 G1 L2 K9 M6 O18 L11 J19 N13 A15 O7 J9 P8 D10 K1 L19 F12 L12 P10 S10 T8 E19 T9 C1 M13 K11 L13 O10 B13 M14 H1 B17 A12 A13 J13 G19 A10 A14 A1 G16 E12 L14 A19 K13 F19 
188,B,39.68,60.32,F17,"F17 C15 A16 B14 A17 C18 A14 A13 A15 A18 B18 B17 A19 B15 B13 D19",G18,F17 G18 C18 
189,W,15.43,84.57,C18,"C18 B15 F17 G16 F18 F19 C15 K18 K16 H19 J19 J18 G19 S17",C18,C18 C15 F17 B18 
190,B,15.33,84.67,H19,"B15 C15 A18 A16 S17 R17 R16 T16 B16 B17 B14 A17 T14 T13 T17 T14 P13 S18",C15,H19 B15 K18 G16 Q17 C15 S17 J16 A9 T14 A6 R17 G7 
191,W,14.96,85.04,B15,"B15 B14 A16 G16 H15 A18 A17 A14 B18 B16 A19 A15",B15,B15 F17 D19 
192,B,15.91,84.09,B14,"B14 A15 G16 B17 J16 J15 H15 K16 S17 R17 R16 T16 T14 T13 T17 T14 P13 S18",B14,B14 H19 A18 G16 J16 C19 K18 A14 S17 A9 A6 A15 J15 B17 G19 Q17 G4 A17 L18 G7 R17 P13 L9 J18 M16 B16 H15 R3 S3 D10 A4 O12 B19 F19 T14 K19 Q8 F11 T12 L10 J19 F17 P12 B18 L12 P11 P10 T8 F18 E12 S11 J13 L7 A16 T9 R11 L6 S10 P8 N1 F12 T4 P19 L19 G2 K13 P18 P16 E1 K16 Q3 T11 M2 L13 K1 O6 O1 P14 J1 G1 A2 P7 O11 T10 F1 Q11 Q18 P9 F14 S9 A3 O7 L1 H1 M14 M13 R9 B1 Q10 O2 O3 R8 K2 B13 L3 O10 J8 O14 C12 P6 N15 O8 A10 T6 Q9 N13 O4 S19 M6 A1 Q19 T16 L11 R2 S7 M1 P5 L2 N14 G9 H10 R4 P1 K17 L5 K11 O19 N6 B2 A12 B11 F3 S18 T5 H9 T13 O18 Q1 D5 B8 M19 J12 A8 R19 T19 R16 P15 O5 J9 E14 L14 T18 J17 C1 G8 N19 E19 T17 N7 A13 K9 A7 J10 D19 F7 A19 
193,W,15.90,84.10,A15,"A15 G16 B17 S17 R17 R16 T16 S18 T14 S19 T18 Q17 Q18 P18 P19 P13 T17 P14 O18",F17,A15 A16 F17 D19 
194,B,17.16,82.84,G16,"G16 F18 F19 A16 J16 J15 H15 K18 H19 K17",G16,G16 S17 F18 
195,W,14.37,85.63,F18,"F18 F19 E19 H19 J18 G19 J19 D19 C19 E19 A15 A9 A6 A8 B8",F18,F18 A15 K18 G7 K16 A16 
196,B,13.31,86.69,F19,"F19 E19 D19 K18 G19 C19 E19 A16 A9 N7 O8 M6 L5 L7 A6 A7",F19,F19 G19 S17 H19 Q17 T14 A6 R17 M16 Q18 J16 G7 J19 J15 
197,W,12.12,87.88,E19,"E19 G19 K18 H19 J19 S17 R17 R16 T16 S18 S19 T14 T13 T18 R19 Q17 Q18 P18 O14 N14 P15",H19,E19 A15 A16 H19 G7 K18 D19 
198,B,17.65,82.35,G19,"G19 C19 J16 J15 H15 J17 K16 K18 M16 N17 N15 L18 M14 K17",G19,G19 S17 
199,W,15.87,84.13,A15,"A15 S17 R17 R16 T16 J16 J15 T14 T13 H15 J17 S18 S19 T18 T14 T12 T17 K16 K18 M16 N17 N15",A15,A15 C19 A16 E19 
200,B,17.28,82.72,J16,"J16 J15 H15 J17 K18 K16 M16 N17 Q17 Q18 S17 R17 R16 T16 T14 T13 T17 T14 P13 S18 T12 T18",J16,J16 S17 J15 Q17 C19 A9 T14 A17 R17 A18 M16 A6 Q18 G7 B17 K16 
