move_num,color_next,winrate_B,winrate_W,LZ_next_move,variation,actual_next_move,LZ_all_next_moves
149,W,3.20,96.80,F13,"F13 D13 R10 Q18 P10 S17 R17 S18 Q17 P17 S16",R9,F13 Q9 R9 P15 R10 Q10 R8 Q18 P9 Q8 P17 
150,B,3.56,96.44,Q18,"Q18 P10 P11 O10 O11 N9 S17 S16 R17 T16 S9 S10",M8,Q18 R17 G11 P9 Q9 B17 D2 B4 Q8 
151,W,2.71,97.29,M7,"F13 D13 M7 Q18 S17 P9 Q8 P8 P7 S10 R10 S9 S8 S18",M7,M7 F13 N8 N9 O9 
152,B,3.23,96.77,Q18,"Q18 Q17 R18 P17 O15 S17 P9 Q8 P8 P7 S10 R10 O7 S9 N8 O6",Q18,Q18 Q9 R17 G11 F11 A6 H10 B4 P9 B17 O8 F9 
153,W,2.87,97.13,Q17,"Q17 R18 P10 P11 S17 O8 P17 O15 N8 O9 Q7 S9 S10 R8 S8 Q9",Q10,Q17 S17 F13 P10 Q10 P9 O9 P15 R18 P17 S18 R17 S10 E3 D2 
154,B,3.61,96.39,S17,"S17 S16 P11 O9 S10 S9 R17 T16 N9 O10 O11 R10",S17,S17 P11 F11 R17 G11 H10 B4 A6 S10 P10 P9 D2 O8 
155,W,3.36,96.64,R17,"R17 R18 S16 Q17 T16 P11 O9 S10 S9 N9 O10 O11 A6 D2 C2 R10 P10 Q9 Q8 T9",R17,R17 S16 P15 S11 S10 Q17 P13 F13 
156,B,3.38,96.62,R18,"R18 S16 Q17 T16 P11 O9 S10 S9 N9 O10 O11 A6 D2 C2 R10 P10 Q9 Q8 T9",R18,R18 S18 Q17 
157,W,3.31,96.69,S16,"S16 Q17 T16 P11 O9 S10 S9 N9 O10 O11 A6 D2 C2 R10 P10 Q9 Q8 T9",S16,S16 S18 S11 P15 P11 S10 P13 F13 
158,B,3.50,96.50,P11,"P11 O9 Q17 T16 S10 S9 N9 O10 O11 A6 D2 C2 R10 P10 Q9 Q8 T9",Q17,P11 Q17 D2 O8 P9 S18 B4 A6 S10 T18 P10 B17 O9 T16 
159,W,3.02,96.98,T16,"T16 P11 O9 N9 O10 O11 S10 N8 O8 D2 C2 A6 B4 A5 A4 A7",S18,T16 O11 S18 P11 S10 P15 S11 P13 T17 
160,B,3.71,96.29,P11,"R16 T16 P11 O9 S10 S9 N9 O10 O11 A6 D2 C2 R10 P10 Q9 Q8 T9",R16,P11 R16 D2 O8 P9 S10 B4 T17 P10 A6 H10 B17 O9 
161,W,3.17,96.83,O11,"O11 O13 T16 O8 O10 O9 N12 M13 Q7 S10 S9",T16,O11 T16 P11 T17 S11 F13 P15 S10 E3 P13 
162,B,3.30,96.70,P11,"P11 O9 S10 S9 N9 O10 O11 A6 D2 C2 R10 P10 Q9 Q8 T9",P11,P11 O8 D2 H10 P9 S10 B17 A6 P10 O9 B4 
163,W,3.26,96.74,F13,"F13 D13 O9 S10 S9 N9 O10 O11 A6 R10 P10 Q9 Q8 T9 T8",O9,F13 O9 P15 E3 P10 D2 S10 O10 
164,B,3.04,96.96,S10,"S10 O10 O11 S9 D2 C2 A6 B4 N9 R10 S11 T9 N8 O8 A5 A4 A7 R17",S10,S10 D2 A6 T9 B4 N9 F11 G11 O10 B17 A17 P10 P9 A4 H10 
165,W,3.03,96.97,O10,"O10 O11 S9 T9 T8 T10 S8 N9 A6 D2 C2 N8 O8 A7 R17 D5 B4 R16",S9,O10 S9 F13 P15 
166,B,3.09,96.91,N9,"N9 O10 O11 A6 D2 C2 R10 P10 Q9 Q8 T9 T8 T10 S8 N8 O8",D2,N9 D2 T9 O10 B4 A6 B17 H10 F11 P9 P10 G11 A17 
167,W,2.87,97.13,A6,"A6 B4 C2 D5 A3 C7 A5 A7 A4",C2,A6 C2 B4 F13 R10 O10 P15 P10 N9 R17 
168,B,3.37,96.63,A6,"A6 B4 N9 O10 O11 E3 H2 R10 S11 T9 N8 O8 A5 A4 A7",A6,A6 N9 T9 G11 P10 B17 H10 B4 T17 O10 
169,W,3.31,96.69,B4,"B4 N9 O10 O11 R10 T9 T8 T11 T10 P10 P9 T9 F13 D13 T10 N8 O8 T9 P15 O15",B4,B4 A4 E3 F13 
170,B,3.40,96.60,N9,"N9 O10 O11 R10 T9 T8 T11 T10 P10 P9 T9 E3 G3 T10 N8 O8 T9",T9,N9 T9 P10 B17 A17 O10 P9 G11 H10 F11 A5 
171,W,3.35,96.65,T8,"T8 T10 S8 N9 O10 O11 R17 N8 O8 R16 P15 O15 R17 P10 P9 R16",T8,T8 R10 E3 O10 F13 P15 
172,B,3.45,96.55,T10,"T10 R10 T12 S8 N9 N8 A5 R17 A7 A4 R16 O10 O11 R17",T10,T10 N9 P10 B17 
173,W,3.14,96.86,R10,"R10 T12 S8 N9 N8 T18 F13 D13 A5 E3 A7 A8 R17",S8,R10 S8 S7 R8 O10 E3 F13 S11 P15 
174,B,3.49,96.51,N9,"N9 O10 O11 N8 T18 R10 T12 R17 S19 F13 D13 A5",N9,N9 P10 A5 B17 H10 O10 A17 L1 R17 
175,W,3.45,96.55,O10,"O10 O11 N8 T18 E3 H2 R17 S19 A5",O10,O10 N8 F13 E3 P10 P15 
176,B,3.47,96.53,O11,"O11 E3 G3 R17 P10 P9 R16 T17 N8 O8 R17 F13",O11,O11 P10 
177,W,3.17,96.83,R17,"E3 G3 R17 P10 P9 N8 O8 R16 P15 O15 R17 A5 T17 R10",E3,R17 E3 N8 F13 R10 T17 P15 A5 H10 C7 S11 A14 
178,B,3.42,96.58,G3,"G3 N8 T18 A5 P10 P9 R10 A7 A8 F13 D13",G3,G3 H2 H1 N8 P10 F11 J3 H10 B17 A5 R17 L1 O8 A17 G11 
179,W,2.97,97.03,R17,"R17 N8 O8 R16 F13 D13 R17 P10 P9 R16 P15 O15 R17 B17 A17 R16 H10 J10 R17 A18 B16",F13,R17 N8 T17 A5 R10 F13 J1 D1 P15 H10 C7 G1 A14 P10 H1 
180,B,3.32,96.68,D13,"D13 R17 N8 O8 R16 P15 O15 R17 P10 P9 R16 T17 R17 A5 R10",D13,D13 B17 
181,W,3.16,96.84,N8,"A5 N8 O8 T18 A7 A8 P15 O15 P10 T12 R17 S19 T17 R16",R10,N8 A5 T17 R17 R10 P15 C7 D1 H10 J1 
182,B,3.33,96.67,T12,"T12 A5 N8 O8 T18 A7 A8 R17 S19 P15 O15 C7 A6",T12,T12 N8 P10 H10 F11 G11 B17 A18 A17 O8 A5 S11 H1 
183,W,3.05,96.95,R17,"R17 N8 O8 R16 H10 J10 R17 P10 P9 R16 P15 O15",T17,R17 A5 N8 T17 P15 C7 H10 J1 A14 H1 D1 
184,B,3.76,96.24,N8,"N8 O8 R17 A5 A7 C7 A8 P15 O15 S11 T11 R11 P10 P9 Q11 C19 D18 A14 A13 D1 H1 J1",N8,N8 P10 A5 R17 H10 H1 B17 P9 A17 G11 F11 O8 L1 A18 
185,W,3.78,96.22,O8,"O8 R17 A5 A7 C7 A8 P15 O15 S11 T11 R11 P10 P9 Q11 C19 D18 A14 A13 D1 H1 J1 H2",O8,O8 P15 H10 
