move_num,color_next,winrate_B,winrate_W,LZ_next_move,variation,actual_next_move,LZ_all_next_moves
142,B,3.58,96.42,P12,"P12 S9 S11 T11 S12 S13 O10 T12 O11 T9 K12 H9 L11 M12 K10 J11 K11 E13",P12,P12 R2 S12 S11 
143,W,2.94,97.06,S9,"S9 S11 T11 S12 S13 O10 T12 O11 T10 K12 L11 K11 K10 J10 J11 K13 L13 H11 J12 L10",S11,S9 S11 Q19 N6 P13 H9 Q2 
144,B,3.85,96.15,S9,"S9 H9 J19 K19 H19 N19 M18 K18 K12 K13 J13 J12 L13",S9,S9 R2 
145,W,3.49,96.51,H9,"H9 J19 K19 H19 M18 K10 M10 K12 L11 K11 G13 K7 J7",H9,H9 Q19 G9 G3 F7 N6 G4 G18 P18 G16 P19 T10 E5 P13 H19 S10 E13 F2 L10 O19 G8 N8 D15 Q2 K13 
146,B,4.96,95.04,J19,"J19 K18 L10 D15 G9 H8 G10 J11 L8 M8 L11 M12",L9,J19 E13 K10 L10 K12 G9 R2 S2 O18 L9 K7 L11 M18 S14 K17 K18 J12 L8 
147,W,2.45,97.55,H19,"H19 G19 J19 F18 E13 G9 H8 K7 J7 L7 L6",Q19,H19 P18 G16 K10 F7 F9 L8 E13 Q19 G4 G18 N6 T10 G3 F2 D15 S10 P13 N8 P19 E5 M9 Q2 K11 G2 
148,B,5.74,94.26,R2,"R2 S2 R19 P19 Q18 O18 S18 E13 G9 H8 K7 J7 L7 L6",Q18,R2 R19 Q18 P18 
149,W,2.59,97.41,H19,"H19 G19 J19 F18 P19 R19 O18 P18 O19 S18 E13 G9 H8 G10 L8 K12 L11 H12 G12",M9,H19 G16 P19 L8 O18 F9 O19 G3 D15 E13 F7 G4 T10 P13 N6 N8 M9 T16 S10 F2 
150,B,6.51,93.49,R2,"R2 S2 P2 Q2 M10 L8 N9 K9 M8 K10 E13",L11,R2 M10 L11 J19 L8 K7 G9 K12 
151,W,3.56,96.44,K11,"K11 L10 F9 E13 M12 L8 F7 E7 H19 G19 J19 F18",K11,K11 O18 P19 K13 O19 G16 L10 M12 K12 N6 L8 G3 P13 
152,B,4.01,95.99,L10,"L10 G16 G17 L8 J9 G9 E13 H19 F18 J10 M12",L10,L10 K10 J19 M12 R2 M10 L8 K12 K7 
153,W,2.83,97.17,H19,"H19 G19 J19 F18 E13 G9 H8 L8 G10 J10 F9 F7",G4,H19 G16 F2 G4 P19 N6 L8 O18 D15 E13 G3 M12 F7 F9 O19 P13 G2 
154,B,7.54,92.46,J19,"J19 K19 H19 N19 M18 K18 G5 P19 R19 S18",G3,J19 G5 G3 S2 R2 K7 
155,W,2.35,97.65,J5,"J5 G5 F7 E7 J4 E13 H19 G19 J19 F18 M12 B3 B15",J5,J5 P19 E13 F7 D15 H19 L8 M12 G5 G2 O18 G16 N6 K3 
156,B,3.13,96.87,G5,"G5 J4 J19 K19 H19 N19 P19 D15 F15 G16 G17 H14 M12 K12 B3",G5,G5 J4 R2 
157,W,2.96,97.04,J4,"J4 J19 K19 H19 P19 R19 N19 M18 K18 M19 K13 R2 S2 Q2 P2",J4,J4 F7 N6 P19 O18 S10 O19 P13 E5 G16 
158,B,3.71,96.29,J19,"J19 K19 H19 P19 R19 N19 S18 E13 K18 K17 L17 L16 R2 S2 Q2 P2 P3 Q1",E13,J19 E13 R2 Q14 J12 H19 G16 M12 P19 K18 S2 
159,W,2.20,97.80,H19,"P19 R19 O18 S18 H19 G19 J19 F18 M12 B3 B15 B16 A14 R2 S2",H19,H19 P19 G16 O18 F7 G18 N6 P13 M12 B3 B15 E5 O19 B2 T10 T16 Q2 S10 E12 R2 
160,B,2.17,97.83,G19,"G19 J19 F18 B15 B16 A14 B3 G2 F2 H2 S14 R15 T15 R14 M12",G19,G19 G16 R2 G18 F18 Q14 S2 K17 
161,W,2.19,97.81,J19,"J19 F18 M12 Q14 R14 B3 N12 O11 B15 B16 A14 G2 P19 R19",J19,J19 P19 
162,B,2.24,97.76,F18,"F18 B15 B16 A14 B3 G2 F2 H2 S14 R15 T15 R14 M12 K12 L8 M8 P19",F18,F18 G18 R2 G16 G17 Q14 K17 M12 J12 H14 
163,W,2.07,97.93,B15,"B15 B3 M12 Q14 R14 B16 A14 L8 M8 N10 P19 R19 O18 P18 O19 S18",F7,B15 B3 O18 F7 M12 E12 P19 N6 R2 P13 O19 Q2 K13 G13 B2 M13 L8 G16 T16 T10 P2 E5 S10 H14 J12 T15 G17 
164,B,2.32,97.68,E7,"E7 E12 B3 E6 F4 M12 O10 B15 B16",E7,E7 E6 R2 
165,W,2.03,97.97,L8,"P19 R19 O18 P18 O19 S18 B15 B16 A14 B3 M12 Q14 R14 N12 G2 F2 H2",P19,L8 M12 B15 E12 O18 P19 O19 B3 P13 B2 G16 E6 Q2 N6 F9 M13 K13 G13 R2 E5 T10 T16 G17 
166,B,2.33,97.67,R19,"R19 O18 P18 O19 S18 B15 B16 A14 B3 G2 F2 H2 S14 R15 T15 R14 J12 J13",R19,R19 O19 R2 
167,W,2.15,97.85,O18,"O18 S18 K13 B15 B3 B2 A2 B1 G2 F2 H2",O18,O18 O19 M12 B15 B3 P13 B2 N19 E6 Q2 S19 
168,B,2.22,97.78,S18,"S18 M12 B15 B3 B2 E12 G13 H14 J12 H12 J11 K12 J10 J13",P18,S18 S19 P18 R2 S14 K17 S2 Q14 M18 
169,W,2.04,97.96,O19,"O19 S18 M12 Q14 R14 B15 B3 B2 A2 B1 G13 A13 B11",O19,O19 B3 P13 B15 M12 B2 
170,B,2.03,97.97,S18,"S18 B15 B16 A14 B3 G2 F2 H2 S14 R15 T15 R14 J12 J13 K12 K13 M12 L13",S19,S18 S19 R2 S14 Q14 
171,W,1.95,98.05,M12,"M12 B15 B3 B2 E12 G13 H14 J12 H12 J11 K12 J10",M12,M12 B3 Q2 B15 P13 B2 E6 K13 R2 M13 E12 L8 F9 N6 T10 P2 S10 G2 E5 
172,B,2.02,97.98,B15,"S2 R2 P2 Q2 B3 B15 B16 A14 O10 N6 O5 G2 F2 H2 S14 R15 T15 R14",D12,B15 S14 Q14 O10 B3 S2 R2 Q2 B12 D12 L8 K17 J12 M13 K18 G13 H14 A15 M8 N12 A13 J9 T15 
173,W,1.88,98.12,B11,"B11 B3 G13 G2 L8 J9 J10 K10 J11 O10",C12,B11 C11 C12 D11 B12 E12 E6 B15 
174,B,3.17,96.83,A13,"A13 B11 A12 B3 B2 A2 B1 E6 F4 F9 E9 G8",B3,A13 B15 K17 B3 R2 Q2 S14 H14 C11 S2 A15 Q14 J12 L8 G13 G14 M13 
175,W,1.81,98.19,B15,"B15 B16 A14 G2 G13 L8 M8 O10 F9 F12 G12 J10 J11",B15,B15 E12 P13 L8 N6 G2 G16 E6 F9 O12 G13 G12 N12 S10 R2 Q2 E5 T10 N10 
176,B,1.90,98.10,B16,"B16 A14 S14 R15 T15 G2 F2 H2 R2 S2 Q2 P2 P3 Q1 P4 R1 H14",B16,B16 S2 K18 R2 S14 Q14 O10 G2 H2 L8 J12 H14 M13 K17 
177,W,1.94,98.06,A14,"A14 S14 R14 T15 R15 H2 J2 G2 L8 J9 J10 H8 G8 H10 H11",A14,A14 L8 A15 P13 G13 G2 E6 N12 N6 E12 O12 G16 R2 S10 
178,B,2.37,97.63,S14,"S14 R14 T15 R15 H2 J2 G2 L8 J9 J10 H8 G8 H10 H11",M13,S14 L8 O10 H2 G2 Q14 J9 J12 R2 M13 T15 M8 H14 G13 G9 K17 Q2 O11 S2 G12 P2 F9 G14 N12 J11 K18 G10 J10 G16 P4 K2 P5 
179,W,1.77,98.23,L13,"L13 Q14 R14 H2 J2 G2 G13 L8 M8 N10 F9 R2 S2",L13,L13 K12 K13 P13 O12 J12 E6 J13 G13 J10 N6 N12 L8 G2 F9 Q2 R2 
180,B,2.08,97.92,L8,"L8 G13 M8 G2 F2 H2 S14 R15 T15 E12 F9 F13 D11 E14 D10",J11,L8 O10 Q14 G2 H2 J11 J12 S14 R2 H14 N12 S2 O11 K17 K18 G13 M14 O12 G16 J9 
181,W,1.72,98.28,J10,"J10 K10 K12 H8 G8 H10 F9 J9 G2 F2",J10,J10 K12 J12 K10 P13 J13 G13 O12 N12 E6 G12 S10 N6 J9 F9 N10 R2 G16 G2 T10 Q2 P2 
182,B,2.04,97.96,K10,"K10 K12 H8 G8 H10 F9 J9 G2 F2 H2 S14 R15 T15 G16 G17",H11,K10 H11 J12 S2 K12 R2 K17 H14 Q14 G13 G14 L8 
183,W,1.73,98.27,K12,"K12 G9 G10 H8 H10 G8 G13 K7 J6 K2 L2",K12,K12 K10 G12 G13 J12 G9 H10 F9 J13 E6 P13 L8 
184,B,2.00,98.00,G9,"G9 G10 H8 H10 G8 G13 K7 J6 K2 L2 H2 J2 J1",G10,G9 G10 G12 L8 G13 H14 R2 Q14 S2 K17 Q2 F9 O10 H8 J13 K18 S14 K10 
185,W,1.81,98.19,L8,"L8 G9 M11 M10 N12 O11 K9 N9 M8 G13 H14 D11",G9,L8 G9 E12 G13 G16 P13 R2 E10 N12 N10 O12 Q2 G2 P2 F9 S10 N6 D10 D11 G12 T10 E6 H14 E11 N8 M11 
186,B,2.18,97.82,F10,"F10 F9 E10 G2 F2 H2 R2 S2 Q2 P2 P3 Q1 P4 R1",F10,F10 G13 K17 R2 H14 Q14 L8 S2 G12 K18 J13 
187,W,1.95,98.05,G2,"F9 E10 G2 F2 H2 G13 H14 D11 L8 K9 N12 O11 P13 O12",D11,G2 D11 F9 Q2 G13 E11 N6 N12 R2 P13 L8 O12 E12 E10 P2 S10 G16 E6 P14 N10 H2 G12 H14 Q13 M11 Q14 T10 D10 
188,B,2.20,97.80,L8,"L8 F9 E10 G2 F2 H2 M8 O12 O11 P13 O10 N12 Q13 Q14",O13,L8 H2 G2 S14 R2 S2 K18 G13 H14 J13 Q14 G16 O10 F9 K17 
189,W,2.03,97.97,F9,"F9 E10 L8 K9 G2 F2 H2 S14 R15 T15 S13 G16",R14,F9 Q14 H14 R14 E12 T15 G2 R2 G13 M8 T10 N6 S10 N12 G16 S13 E6 P2 Q2 A3 H2 L8 Q13 P14 E5 N10 
190,B,2.35,97.65,H2,"H14 G14 R2 S2 P2 Q2 G13 J13 G16 K13 L8 M8 O10 G2 F2 H2 E12",E12,H2 H14 G2 G16 L8 S2 J13 Q2 R2 G13 K17 E12 F9 G14 M8 K18 O17 K2 
191,W,2.36,97.64,E11,"F9 E11 D10 E10 E9 E6 E8 D7 G2 F2 H2 R2 S2 Q2",E11,E11 F9 G13 R2 Q2 N6 G2 G16 L8 E6 P2 H2 A3 M8 N12 T10 S10 H14 N10 
192,B,2.64,97.36,F9,"F9 L8 K9 G2 F2 H2 G16 G13 A4 F1 E1 G1 E2 Q2 N6 A5 A3 K8 J9",F9,F9 G16 L8 H2 G2 R2 K17 Q2 G13 H14 J13 S2 G14 K18 M14 P4 
193,W,2.52,97.48,G2,"G2 F2 L8 K9 H2 G16 G13 A4 F1 E1 G1 E2 Q2 N6 A5 A3 K8 J9",L8,G2 P2 Q2 R2 T10 H2 L8 N6 A3 G16 N12 M8 E6 N10 G13 S10 N8 E5 G17 
194,B,2.84,97.16,K9,"K9 Q2 H2 J2 G2 N6 O5 N8 N10 A3 A2",K9,K9 G16 R2 H14 S2 J13 J12 K17 H2 Q2 G13 M14 
195,W,2.60,97.40,G2,"G2 F2 H1 G16 G13 J7 J6 A4 F1 E1 G1 E2 P2 R2 S2",G2,G2 N6 N8 A3 G16 Q2 N10 S10 N12 T10 K8 R2 H2 P2 E6 E5 G13 
196,B,2.71,97.29,F2,"F2 H1 G16 G13 J7 J6 A4 F1 E1 G1 E2 P2 R2 S2",F2,F2 G16 R2 H14 K17 S2 G14 G13 J13 K18 J12 
197,W,2.50,97.50,H1,"H1 G16 G13 J7 J6 A4 F1 E1 G1 E2 P2 R2 S2",H2,H1 H2 S10 G16 T10 N10 N6 N8 Q2 R2 P2 K8 E6 A3 
198,B,3.10,96.90,A3,"G1 H1 F1 A3 A2 A4 B2 G16 G17 R2 N6 P2 J7 J6 G13 H14 F12",O5,A3 G1 N6 A4 F1 G16 P2 P4 R2 H14 N9 J7 G13 O10 O5 K17 N8 S2 O11 T10 T4 N10 M10 Q2 P14 P5 N12 J13 K18 J12 M14 O17 G14 T15 M15 R1 M1 L2 K2 M18 
199,W,2.34,97.66,K8,"T4 G16 G13 J7 J6 A4 F1 E1 G1 E2 P2 R2",R2,K8 S2 G13 F1 R2 Q2 P2 G16 N8 T10 H14 J7 A3 T4 N12 N10 G17 G14 S10 N6 
200,B,3.14,96.86,J7,"G16 G14 G13 G12 F13 H14 F15 H12 A4",G16,J7 G16 G13 H14 K18 A4 A3 K17 G1 F1 J13 G14 P2 M14 O17 J12 M15 
201,W,2.81,97.19,G12,"G13 P2 A3 A2 A4 C2 K8 J9 J7 P4 P3 O3 Q2 N9 M10 M11 P14 M8",G13,G12 H14 G13 G14 F13 T10 J13 N12 S10 N10 
202,B,3.30,96.70,P2,"P2 A3 A2 A4 B2 O3 J7 J6 O2 P14 N12",P2,P2 T10 G1 J7 A4 N8 F1 G14 N9 O10 M10 J12 N1 M3 M14 F15 O11 A3 N12 N10 O17 K17 H14 M1 K18 T15 S12 L2 T9 T13 M15 J13 M18 A10 A11 
203,W,3.21,96.79,A3,"N10 O10 N8 O6 N9 M11 A3 A2 A4 C2 K8 J9 J7",F1,A3 J7 N12 K8 F1 O3 N8 S10 T10 N10 P14 N6 N9 J12 Q13 G11 E6 E10 
204,B,3.34,96.66,E1,"E1 G1 A2 K8 J9 J7 N9 M10 M11 O3 O2 M8 G14 H14 F15 P14 J12 J13",E1,E1 K17 J12 G14 M14 K18 J7 H14 
205,W,3.26,96.74,G1,"G1 A2 K8 J9 J7 N9 M10 M11 O3 O2 M8 G14 H14 F15 P14 J12 J13",G1,G1 A3 N12 N8 S10 N6 T10 K8 N10 E6 G11 E5 
206,B,3.36,96.64,A2,"A2 K8 J9 J7 N9 M10 M11 O3 O2 M8 G14 H14 F15 P14 J12 J13",C2,A2 C2 B2 B1 G14 A3 K17 J12 M14 K18 E2 J7 H14 
207,W,3.22,96.78,K8,"K8 J9 J7 P4 P3 O3 Q2 N1 M1 Q1 R1 P1 P14 N6 F15 F16 O15 A4",S10,K8 P14 O3 N12 F15 J7 T10 Q13 S10 N8 N10 N6 J12 Q2 G11 E10 T11 H10 K7 M1 N9 G14 N1 F13 M14 T4 E6 M10 T16 T15 S12 
208,B,3.38,96.62,T9,"T9 P14 J7 J6 P4 P3 O3 Q2 N1 M1 Q1 R1 P1 F15 N12 P13",T9,T9 K18 
209,W,3.18,96.82,P14,"P14 J7 J6 P4 P3 O3 Q2 N1 M1 Q1 R1 P1 F15 N12 P13 T10",T10,P14 F15 J7 K8 N12 O3 N6 N8 T10 Q13 N10 N1 E6 G11 E10 J12 M14 S12 T15 M1 T16 
210,B,3.51,96.49,T7,"T7 T12 J7 J6 P4 P3 O3 Q2 N12 P14 P13 P1 O2 F15 N6 N10 O10 N9",T7,T7 S12 
211,W,3.40,96.60,T12,"T12 J7 J6 N12 N10 O10 M11 M10 M8 N9 N6 O6 O3",N12,T12 S13 N12 S12 N10 N8 
212,B,3.58,96.42,O11,"O11 S12 J7 O3 J6 K10 K7 L6 O2 M1 N6 P14 P13 O15 Q14 Q15 P15",O11,O11 O12 K17 O10 
213,W,3.46,96.54,S13,"S13 J7 J6 P4 P3 O3 Q2 N6 F15 F16 P14 P13 P15 Q13 Q14 T15 T14 T16",S12,S13 S12 T12 O12 N10 N9 M8 
214,B,3.77,96.23,N1,"P4 P3 O3 K8 J9 J7 N1 M1 M3 L2 Q2 R1 Q1 N6 O6 P14 O15 P15 O12 F15 F16",J7,N1 P4 L2 G14 J7 N6 M14 T15 O17 N8 N9 J12 M1 M3 F15 K17 K7 G8 S1 O12 A16 Q2 R1 K18 H14 P14 K2 J13 M15 
215,W,3.18,96.82,K10,"P14 J6 K10 K7 L6 P4 P3 O3 Q2 N1 M1 Q1 R1 P1 N6 O6 O15 O12",J6,K10 K7 P14 J6 N8 J9 N10 O3 N6 J12 F15 O12 Q2 N9 M8 T15 T16 M14 M11 H10 
216,B,3.53,96.47,P4,"P4 P3 O3 Q2 N1 M1 Q1 R1 P1 N6 O6 P14 P13 O15 Q14 Q15",L2,P4 N1 J12 G14 N6 M14 O17 L2 M3 T15 K17 N8 F15 N9 M1 H14 K18 M15 J13 
217,W,3.32,96.68,L1,"L1 N1 M1 M3 K2 P4 P3 O3 Q2 Q1 R1 P1 P14 P13 O15",K2,L1 K2 N10 M3 M1 N9 O12 N8 E6 
218,B,3.60,96.40,N1,"N1 M1 M3 L1 P4 P3 O3 Q2 Q1 R1 P1 P14 P13 O15 Q14 Q15",N1,N1 P4 N8 G14 F15 J12 M3 T15 M14 N6 M1 N9 O17 A16 E10 K17 H14 L1 K18 J13 M15 
219,W,3.37,96.63,O3,"O3 L1 M3 M1 P14 N6 O15 O12 F15 F16 T16",M1,O3 M1 L1 M3 N6 N10 N8 O12 G11 P14 N9 E6 Q2 M8 J9 E10 F15 A3 
220,B,3.70,96.30,M3,"M3 L1 P4 P3 O3 F15 T15 T14 T16 P14 P13 P15 Q2 R1 Q1 N6 O6 A3",P4,M3 P4 G14 M14 J12 N8 N6 O17 H14 K17 
221,W,3.34,96.66,P14,"P14 M3 L1 P13 P3 O3 O15 Q14 Q15 Q13 M14 O10 F15 Q2 R1 Q1 N6",P3,P14 N6 P3 Q2 F15 N10 M3 N8 O12 G11 J12 J9 Q1 M8 E10 N9 E6 T16 A3 T15 
222,B,3.64,96.36,M3,"M3 L1 O3 F15 T15 T14 T16 P14 P13 P15 Q2 R1 Q1 N6 O6 A3",O3,M3 O3 K17 G14 J12 M14 H14 K18 
223,W,3.46,96.54,P14,"P14 P13 O15 Q14 Q15 Q13 M14 O10 N6 O6 F15 M3 L1 Q2 R1 Q1",N6,P14 F15 Q1 Q2 J12 N6 R1 T15 N10 M3 G11 N8 T16 T4 A3 P1 K7 M14 E10 N9 A16 O12 M8 J9 G14 A4 Q13 F13 
224,B,3.55,96.45,O6,"O6 Q2 M3 L1 Q1 P14 P13 O15 Q14 Q15 Q13 M14",O6,O6 M3 N8 K18 G14 J12 M14 M15 H14 K17 O17 
225,W,3.47,96.53,F15,"F15 M3 L1 T15 T14 T16 P14 P13 P15 Q13 Q14 Q2 R1 Q1 E10",N10,F15 Q1 T16 A16 P14 N10 T4 J12 K7 M8 T15 G11 Q2 R1 G14 A3 M3 M14 O12 N8 E10 N9 Q13 P1 M10 F13 
226,B,3.53,96.47,M10,"M10 N9 O10 M8 M11 F15 M3 L1 Q2 R1 Q1 P14 O15 P15 O17 N16 T15",M11,M10 O10 N9 M11 
227,W,3.17,96.83,N9,"N9 O10 P14 N8 M8 M3 L1 Q2 R1 Q1 F15 T15 T14 T16",M8,N9 M10 M8 Q2 F15 P14 O12 G11 E10 Q1 T16 J12 A3 
228,B,3.54,96.46,M10,"M10 N9 O10 F15 M3 L1 Q2 R1 Q1 P14 O15 P15 O17 N16 T15 T14",O10,M10 O10 N9 
229,W,3.11,96.89,K7,"Q1 P1 Q2 M3 L1 T15 T14 T16 F15 Q15 R15 G14 H14 J12 J13",F15,K7 P14 Q1 A16 J12 F15 Q2 T15 T16 M14 G11 M3 A3 E10 G14 T4 R1 F13 A15 J9 A4 
230,B,3.40,96.60,M3,"F16 M14 O17 N16 M3 L1 G14 H14 J12 J13",O17,M3 F16 G14 T15 J12 A4 M14 A16 Q2 O17 Q15 Q1 K17 M15 E10 K7 H14 K18 F12 J13 M18 
231,W,3.01,96.99,N16,"M15 M3 L1 Q2 R1 Q1 P14 T15 T14 T16 O15 Q13 Q14 G14 H14",M18,N16 M18 M15 J13 F16 T16 O15 E10 Q2 Q1 K7 G11 A16 M14 A3 P14 T4 G14 T15 J12 Q14 M3 
232,B,3.24,96.76,G14,"G14 H14 J12 J13 M3 L1 Q2 R1 Q1 P14 T15 T14 T16 A3 A2",J12,G14 J12 M3 T15 M14 Q2 A4 F16 Q15 Q1 M15 H14 K17 K18 A16 J13 E10 F12 
233,W,3.27,96.73,J13,"J13 G14 H14 M3 L1 Q2 R1 Q1 P14 T15 T14 T16 A3 A2 A4 A16",J13,J13 G11 E6 
234,B,3.38,96.62,G14,"G14 H14 M3 L1 Q2 R1 Q1 P14 T15 T14 T16 A3 A2 A4 A16",G14,G14 M3 M14 F16 T15 Q2 Q15 H14 E10 A4 Q1 A16 M15 K7 K17 K18 
235,W,3.45,96.55,H14,"H14 M3 L1 Q2 R1 Q1 P14 T15 T14 T16 A3 A2 A4 A16",H14,H14 E6 
236,B,3.53,96.47,M3,"F16 Q2 Q1 R1 P1 P14 M3 L1 A4 A5 A3 T16 T17",F12,M3 F16 M14 T15 Q2 E10 Q15 Q1 G11 A4 K7 A16 F12 P14 M15 
237,W,3.37,96.63,P14,"P14 M3 L1 Q2 R1 Q1 T16 T17 T15 A4 A5 A3",Q2,P14 T16 A16 T15 Q2 M3 M14 G12 G11 Q1 A3 T4 F16 E10 A15 R1 K7 A4 J9 F13 E6 
238,B,3.52,96.48,Q1,"Q1 R1 P1 P14 M3 L1 T15 T14 T16 A3 A2 A4 A16 F16 F17",Q1,Q1 M3 P1 M14 
239,W,3.42,96.58,P14,"P14 T15 T14 T16 R1 P1 A3 A2 A4 M3 L1 A16 F16 F17 E10",R1,P14 R1 T16 A3 F16 G11 A16 T15 E10 M3 M14 
240,B,3.57,96.43,P1,"P1 T4 T15 T14 T16 P14 M3 L1 A4 A5 A3 F16 F17 E10",P1,P1 M3 M14 
241,W,3.47,96.53,P14,"T4 T15 T14 T16 P14 M3 L1 A4 A5 A3 F16 F17 E10",F16,P14 T4 T15 A16 T16 K7 M14 F16 M3 A3 E10 G11 F13 J9 A4 E6 
242,B,3.80,96.20,F17,"F17 P14 M3 L1 T15 T14 T16 O15 A4 A5 A3 E10 E9 T4",F17,F17 M3 M14 
243,W,3.69,96.31,P14,"P14 M3 L1 T15 T14 T16 O15 A4 A5 A3 E10 E9 T4",E10,P14 T4 T16 A16 T15 M14 E10 A3 G11 M3 K7 G12 A4 F13 
244,B,3.83,96.17,E9,"E9 P14 M3 L1 A4 A5 A3 T16 T17 T15 A16 A15 M14 M15 Q13 Q14 O15 P15 K7",E9,E9 M3 M14 T15 
245,W,3.64,96.36,A16,"P14 M3 L1 A4 A5 A3 T16 T17 T15 A16 A15 M14 M15 Q13 Q14 O15 P15 K7",P14,A16 P14 T16 K7 A3 M14 T4 T15 M3 G11 A4 F13 
246,B,3.91,96.09,K7,"M3 L1 A4 A5 A3 T16 T17 T15 A16 A15 M14 M15 Q13 Q14 O15 P15 K7",P13,K7 M3 A4 A16 T15 M14 Q13 P13 M15 O15 T4 G12 T16 
247,W,3.64,96.36,Q14,"Q14 M3 L1 T15 T14 T16 A3 A2 A4 A16 K7 A15 B14 M14",P15,Q14 O15 P15 T16 A3 T15 M14 A16 M3 K7 G11 
248,B,3.77,96.23,Q13,"Q13 Q14 T15 T14 T16 A3 A2 A4 M3 L1 M14 M15 A16 T4 A15 B14",Q13,Q13 M14 M3 A4 A16 T15 K7 T4 T16 M15 G8 N8 H8 D10 
249,W,3.72,96.28,Q14,"Q14 T15 T14 T16 A3 A2 A4 M3 L1 M14 M15 A16 T4 A15 B14 K7 T5",Q14,Q14 T16 A16 T4 T15 K7 M14 A3 M3 G11 
250,B,3.75,96.25,T15,"T15 T14 T16 T4 M3 L1 M14 M15 A4 A5 A3 A16 A17",A16,T15 M14 M3 K7 A16 A4 T16 M15 T4 G8 
251,W,3.61,96.39,A15,"A15 M3 L1 M14 M15 T15 T14 T16 A3 A2 A4 K7 T4 T5 N8 P5 O7 D10",A15,A15 T4 T16 T15 A3 K7 G11 M14 M3 A4 G12 F13 J9 
252,B,3.72,96.28,M3,"M3 L1 M14 M15 T15 T14 T16 T4 A4 A5 A3 K7 N8 T5 P5 D10 S6 F13",M14,M3 M14 T15 A4 K7 T16 T4 A13 
253,W,3.80,96.20,M15,"M15 M3 L1 T15 T14 T16 T4 A4 A5 A3 K7 N8 T5 P5 D10 S6 F13 E14 G12",M15,M15 E6 
254,B,3.88,96.12,M3,"M3 L1 T15 T14 T16 T4 A4 A5 A3 T5 K7 N8 P5 D10 S6 O7 G12",M3,M3 T15 A4 K7 G12 T16 T4 A13 
255,W,3.87,96.13,L1,"L1 T15 T14 T16 T4 K7 T5 A4 A5 A3 N8 P5 D10 S6 O7",L1,L1 E6 
256,B,3.91,96.09,T15,"T15 T14 T16 T4 K7 T5 A4 A5 A3 N8 P5 D10 S6 O7 G12 F13",T15,T15 A4 K7 T16 T4 A3 A13 
257,W,3.92,96.08,T14,"T14 T16 T4 A4 A5 A3 K7 N8 T5 P5 D10 S6 F13 E14 G12 G11 K8 J9",T14,T14 E6 E5 
258,B,3.91,96.09,T16,"T16 T4 K7 T5 A4 A5 A3 N8 P5 D10 S6 O7 G12 F13 E14",T16,T16 A4 A13 
259,W,3.72,96.28,T4,"T4 K7 A4 A3 T5 N8 P5 D10 F13 E14 S6 O4 S5",A3,T4 K7 A4 A3 F13 G11 N8 G12 J9 K8 E6 D10 E5 
260,B,3.94,96.06,A2,"A2 A4 K7 N8 T4 T3 T5 P5 D10 O4 G11 C11 P4 J9 K8 O4 M10",A2,A2 T13 S14 A13 
261,W,3.92,96.08,A4,"A4 K7 N8 T4 T3 T5 P5 D10 F13 E14 O4 G11 C11 P4 J9 K8 O4 M10",A4,A4 E6 G11 F13 G12 J9 E5 K7 T4 
262,B,3.92,96.08,K7,"K7 N8 T4 T3 T5 P5 O4 O7 D10 N7 O12 F13 E14 O15 G12",K7,K7 T4 S14 M10 T13 G8 D10 N9 N8 G12 R15 A13 K1 
263,W,3.60,96.40,P5,"P5 T4 T3 T5 N8 D10 O4 G11 C11 P4 J9 K8 O4 M10",T4,P5 N8 G12 T4 G11 J9 F13 D10 E6 K8 L7 E5 
264,B,4.00,96.00,T5,"T5 J9 K8 P5 N8 O4 D10 P4 G11 C11 G12 F13 E14 O12 H12",N8,T5 N8 P5 M10 D10 N9 S14 T13 G8 G12 K1 A13 R15 H8 G11 
265,W,3.87,96.13,P5,"P5 T5 O4 D10 P4 G11 C11 G12 F13 E14 O15 H12 K13 M5 O12 G8 H8",T5,P5 J9 T5 G11 F13 D10 G12 L7 M5 E6 
266,B,4.66,95.34,S6,"S6 J9 K8 P5 D10 O4 G11 C11 P4 F13 E14 O4 N9 M10",P5,S6 P5 G12 D10 T13 S14 N9 G11 H8 R15 G8 M10 M5 A13 
267,W,3.82,96.18,S6,"S6 D10 S5 G11 C11 G12 F13 E14 O12 H12 K13 M5 O15 M4 L7 N9 M10",G12,S6 L7 J9 M5 F13 D10 G12 G11 K13 K8 N9 O12 K10 O15 H10 G8 M10 
268,B,5.52,94.48,S6,"S6 D10 G11 F13 E14 L7 M5 O12 H12 K13 G8 H8 N9",G11,S6 G11 N9 G8 S14 H8 D10 A13 
269,W,3.38,96.62,S6,"S6 D10 C11 S5 J9 K8 S6 N9 M10 S5 E6 F4 S6 M5 L6 S5",D10,S6 D10 J9 F13 M5 L7 
270,B,4.11,95.89,S6,"S6 L7 M5 F13 E14 O12 H12 K13 G8 H8 N9 M10 K8 L6",S6,S6 N9 M5 M10 T13 S14 G8 K1 A13 L7 H12 R15 O12 J9 H8 K10 E14 O15 
271,W,3.91,96.09,L7,"L7 M5 F13 E14 O12 H12 K13 G8 H8 N9 M10 K8 L6",F13,L7 O15 F13 J9 O12 K10 M5 K13 M4 G8 N9 H8 H12 M10 K8 H10 
272,B,4.13,95.87,E14,"E14 L7 M5 M4 H12 K13 G8 H8 N9 M10 K8 L6 O12",E14,E14 K1 A13 T13 S14 H8 G8 
