move_num,color_next,winrate_B,winrate_W,LZ_next_move,variation,actual_next_move,LZ_all_next_moves
143,W,7.65,92.35,A15,"L13 P8 O7 P9 J9 K9 H10 R12 Q12 Q13 Q14 P12 P14 O18",L13,A15 L13 B11 K9 
144,B,13.38,86.62,H9,"G10 A15 B14 A12 B11 C13 B10 B9 C9 B8 D10 A10 D11 A11 P8 O7 P9 E9 E10 F10 F9 G11",P8,H9 G10 P8 S10 K7 S11 B10 Q12 C13 A12 
145,W,7.92,92.08,O7,"O7 G10 A15 B14 C13 A12 B17 B16 A16 B18 A18 C17 C18 A17 L19 M19 B17 B19",O7,O7 A15 B11 D11 J9 O10 P9 
146,B,9.48,90.52,G10,"G10 A15 B14 B11 A12 A14 C13 D11 E14 P9 S10 R12 S11 S12 G11 F9 H8 G8",G10,G10 P9 H9 B10 A12 H10 
147,W,8.66,91.34,D11,"D11 C13 A15 B14 P9 S10 A14 A12 R12 F9 G11 H10 S11 P14 P13",H10,D11 B11 P9 A15 G11 H10 A12 B17 C11 G9 J2 
148,B,11.01,88.99,H9,"H9 G9 H11 G11 J10 P9 S10 R12 S12 S13 R11 Q11 S11 Q13 F9",H9,H9 G11 B10 P9 
149,W,10.14,89.86,G9,"G9 H11 G11 J10 P9 N15 A15 B14 A12 B11 C13 B10 B9 C9",G9,G9 A15 G11 P9 
150,B,9.74,90.26,H11,"H11 G11 J10 P9 S10 R12 S12 S13 S11 Q13 F9 A15 B14 A12 B11 C13 B10 B9 C9 B8 D10 A10",H11,H11 H8 G8 P9 F9 J10 B10 
151,W,8.70,91.30,G11,"G11 J10 P9 S10 R12 S12 S13 S11 Q13 F9 A15 B14 A14 A12 B11 C13 D11 E14 G8 F10 S3 D9",F10,G11 P9 F10 A15 H8 B11 D11 
152,B,12.15,87.85,J10,"J10 P9 S11 S10 T10 R12 G8 A15 B14 A12 B11 C13 A11 B17 B16 A16 B18",J10,J10 P9 
153,W,11.29,88.71,P9,"P9 S11 S10 T10 R12 G8 A15 B14 C13 A12 B17 B16 A16 B18 A18 C17 C18 A17 L19 M19",P9,P9 A15 B11 G11 S10 G8 H8 
154,B,11.34,88.66,S11,"S11 S10 T10 R12 G8 A15 B14 C13 A12 B17 B16 A16 B18 A18 C17 C18 A17 L19 M19 B17 B19 C19 A17",S11,S11 S10 G8 N15 M17 G11 B10 Q12 Q13 P14 F9 A12 C13 
155,W,10.92,89.08,S10,"S10 T10 R12 G8 A15 B14 C13 A12 B17 B16 A16 B18 A18 C17 C18 A17 L19 M19 B17 B19 C19 A17",S10,S10 R12 B11 A15 G11 G8 R11 D11 H8 
156,B,10.71,89.29,T10,"T10 R12 G8 F9 H7 S3 G11 A15 B14 A14 A12 B11 C13 S5 S6 R5 T9 D11 E14 S12",T10,T10 Q13 
157,W,9.36,90.64,A15,"R12 G8 F9 H7 S3 G11 A15 B14 C13 A12 B17 B16 A16 B18 A18 C17 C18 A17 S5 S6 B17 B19 C19",L19,A15 R12 B11 R11 
158,B,11.37,88.63,M19,"M19 R12 G8 F9 J7 A15 B14 A12 B11 A11 B10 B9 A10",M19,M19 Q13 M17 P13 R12 J19 Q12 C13 E14 N15 K15 P14 Q11 S12 G11 G8 M16 R13 B10 S3 B11 R11 B5 H2 J3 H7 S13 J4 O13 P12 A6 K8 B16 O19 O18 J16 S5 H16 H19 A16 B18 B17 O10 Q14 A9 N13 A12 A17 B7 D4 Q19 A10 G19 L16 B8 T12 D18 N14 R16 J7 H8 E6 C17 A7 S15 N12 S6 B9 G5 K16 C9 Q5 A5 B6 L5 M5 J2 F1 A4 C18 J8 B3 G1 K7 S17 F5 C19 B2 A11 T11 K14 B19 A18 M14 T13 H4 S18 J15 R7 S7 H15 G16 R5 M15 F9 G6 E7 R4 M13 R19 J6 D11 F8 D7 H3 F4 S16 S14 F16 T15 O12 H6 S19 M12 F14 O11 B1 Q3 K9 A3 C8 R18 D10 P11 P19 J9 G7 T5 T14 J5 F19 H5 N11 H1 F6 T9 H10 M11 P10 F7 P4 G4 A8 T3 L8 J12 J13 A15 D8 S2 E18 T6 N8 E17 E8 T8 T16 T18 L15 T17 C1 Q6 R1 P2 T2 E9 Q2 L3 P6 E19 D9 E10 P3 C11 D19 P5 C3 T7 S1 C7 R2 T4 T1 P7 N19 T19 C2 J11 D1 A19 P1 E2 N7 A2 Q1 A1 M4 K1 
159,W,9.98,90.02,R12,"R12 G8 F9 H7 S3 E7 G6 F8 D8 G11 A15 B14 A12 B11 C13 B10 B9 C9 D9 D10",A15,R12 A15 J19 R11 P19 
160,B,10.31,89.69,B14,"B14 C13 A12 B17 B16 A16 B18 A18 C17 C18 A17 J19 H19 B17 B19 C19 A17 G19 F19 B17 E14",B14,B14 A12 B10 C13 B16 H8 E14 B11 A16 A11 O10 R12 D10 S3 Q11 C9 J3 P14 B17 N15 P13 C8 G8 M17 Q12 A10 F9 B8 A9 O18 B9 J4 M15 N12 G19 H4 Q13 A7 D4 G11 G6 L15 S6 A6 H7 R5 R11 B5 K15 F7 M14 D7 J2 A5 H2 G1 L16 T12 S12 B18 P12 E7 P19 C11 R4 J8 D11 E6 F6 F1 R13 Q19 H5 A4 N13 B2 O12 R7 C7 A8 F5 K14 G5 E9 D8 M16 K8 D9 B7 T14 S18 G7 J7 S15 R16 K7 S17 S14 E8 S13 D18 H6 E10 F8 L5 J12 C17 T16 O13 H19 B6 J19 B3 R19 O19 M5 S16 F4 L3 S19 F16 N11 E17 G16 P11 S5 Q6 T5 H16 K9 T11 P10 S7 M12 M11 T13 H10 T15 A17 T8 J15 F14 E18 N8 M13 C2 P4 S2 Q5 Q14 A14 C1 N14 T18 T4 A2 F19 A3 E19 N7 L19 T7 B1 Q2 R18 T6 D1 J11 J13 J5 R2 B19 T3 E2 R1 T2 L8 P1 H3 Q3 D19 A1 K16 O11 J6 C18 P5 G4 T17 H1 A18 T9 M4 T19 J16 J9 A19 P6 T1 C3 P2 H15 Q1 P7 P3 C19 S1 N19 K1 
161,W,11.33,88.67,R12,"R12 G8 F9 H7 S3 E7 B11 A12 A14 C13 A11 E14 G11 G5 H5",B11,R12 B11 C13 A12 A14 R11 B16 G11 P19 B17 T9 D11 J19 
162,B,14.33,85.67,A12,"A12 R12 G8 F9 J7 A14 C13 S3 M17 M16 L16 K15",A12,A12 C13 E14 
163,W,12.75,87.25,R12,"R12 G8 F9 H7 A14 E14 S3 E7 D11 C13 G6 F8 G11 M17 M16",T9,R12 A14 D11 C11 A11 R11 B16 P19 
164,B,13.17,86.83,T8,"T8 D11 C13 A14 E14 R12 G8 F9 J7 S3 G5 S5 S6 R5 T6 K7 E7 B5",T8,T8 T11 Q13 G8 M17 Q12 P13 R12 R11 
165,W,11.86,88.14,D11,"D11 E14 A14 C13 R12 G8 F9 H7 S3 E7 S5 S6 R5 T6 B5 G11 S12 T12",R12,D11 R12 A14 R11 A11 C11 S5 
166,B,14.30,85.70,S3,"G8 A14 E14 D11 C13 F9 H7 S3 E7 S5 S6 R5 T6 G6",S12,S3 G11 G8 S12 M17 Q12 N15 P14 Q13 
167,W,9.86,90.14,D11,"D11 C13 R13 G8 F9 H7 S3 E7 S5 S6 R5 T6 G11 G5 H5 H4",S13,D11 A14 R13 S13 C11 G11 A11 
168,B,12.31,87.69,Q12,"Q12 A14 C13 R13 M17 M16 L16 K15 P14 O13 P13 O12 G8",Q13,Q12 S3 Q13 G8 M17 R11 G11 P14 
169,W,8.03,91.97,Q14,"Q14 R13 Q12 P13 P14 S14 O18 G8 F9 H7 S3 G11 F8 F7 E7 A7 B7 A6 A8 B5",Q14,Q14 A14 P13 R11 D11 
170,B,8.24,91.76,P13,"P13 A14 C13 P14 R13 Q12 P12 P11 O12 O11 N12 N11 S14 O18",R13,P13 R13 R11 P12 P14 Q12 G8 M17 
171,W,6.39,93.61,A14,"P14 S14 O18 P12 O10 G8 F9 H7 S3 E7 G6 F8 D8",Q12,A14 P14 Q12 R11 P13 D11 
172,B,8.68,91.32,P13,"P13 P14 O12 O11 S14 A14 C13 O18 G8 F9 H7 S3 E7 G6 F8 D8 G11 B5 T13 N12",P13,P13 G8 S14 M17 
173,W,8.34,91.66,P14,"P14 O12 O10 S14 A14 E14 O18 G8 F9 J7 S3 F8 E8 E7",P14,P14 A14 
174,B,9.32,90.68,O12,"O12 O10 S14 A14 E14 O18 G8 F9 H7 S3 E7 G6 F8 D8 G11",O12,O12 S14 P12 O18 O13 R11 
175,W,7.69,92.31,O10,"O10 S14 A14 C13 O18 G8 F9 H7 S3 G11 B5 E7 S5 S6 R5",O10,O10 O11 A14 T13 N12 P12 O13 S14 T14 D11 S15 O18 
176,B,7.60,92.40,S14,"S14 O18 G8 A14 E14 F9 H7 S3 E7 G11 G5 H5 H4 G4 H6",S14,S14 O18 
177,W,7.28,92.72,O18,"O18 G8 A14 E14 F9 H7 S3 E7 S5 S6 R5 T6 G11 G5 H5",T11,O18 S15 A14 D11 
178,B,7.63,92.37,T12,"T12 O18 G8 F9 H7 S3 G11 S5 S6 R5 T6 F8 F7 E7 A7 B7 A6",T12,T12 T9 O18 S3 G8 G11 O19 S6 B5 J3 A6 J4 A7 M17 R5 J7 C13 H2 R11 H4 R4 D4 E14 T6 O13 J2 H7 K15 G5 G1 J8 J19 G19 Q5 L5 G7 S18 A5 N12 H5 H19 K8 K14 L19 H6 P6 Q6 B17 L15 T5 M15 L16 A16 K7 T14 T4 S15 S5 H3 H8 B16 F4 A4 E6 J12 E7 J6 F14 K9 F1 J15 R19 T7 B18 F6 H1 Q19 D8 Q2 O11 F7 S2 J9 C18 L3 P12 H16 S7 T16 P4 R16 C2 J5 J13 Q3 C3 N15 T13 F9 R2 M14 M5 R18 B2 B7 J16 Q11 C8 R1 G4 T15 B8 T18 R7 P11 F16 H10 D18 N13 M16 E2 N19 E18 D11 M12 Q1 G6 A11 S17 N14 E8 B6 F8 F5 T17 P19 M13 F19 A17 N11 J11 D1 A18 D7 H15 D9 C17 P10 B9 M11 P5 B3 P3 T3 S19 T1 P7 K16 L8 C1 G16 D19 D10 P1 C11 A10 A3 S1 S16 C19 E17 T2 N7 A19 A9 N8 E19 B19 E9 A8 E10 A1 P2 T19 B1 C7 C9 A2 M4 B10 K1 
179,W,6.32,93.68,S15,"O18 G8 F9 H7 S3 E7 S5 S6 R5 T6 G6 F8 D8 G11 B5 D7",O18,S15 O18 A14 D11 S5 O13 
180,B,7.21,92.79,G8,"G8 S15 T13 F9 H7 S5 R5 S3 T5 G11 E7 G6 F8 D8 A7 B7 A6 A8 B5",G8,G8 G11 S3 
181,W,6.77,93.23,S15,"S15 T13 F9 H7 S5 R5 S3 T5 G11 E7 B5 G5 H5 H4 G4 H6 J5 F5 E6 F7",F9,S15 F9 A14 D11 S3 S5 
182,B,7.15,92.85,H7,"H7 S15 T13 S5 R5 S3 T5 G11 E7 B5 G5 H5 H4 G4 H6 J5 F5 E6 F7",H7,H7 J7 H8 H6 S3 
183,W,6.51,93.49,S15,"S15 T13 S5 R5 S3 T5 G11 E7 B5 G5 H5 H4 G4 H6 J5 F5 E6 F7 J3",J19,S15 S3 A14 S5 O13 G11 
184,B,9.70,90.30,H19,"H19 S15 T13 S3 E7 S5 S6 R5 T6 G11 G5 H5 H4 G4 H6 J5",H19,H19 G19 E7 H4 
185,W,6.09,93.91,S5,"S5 R5 S3 T5 G11 E7 B5 G5 H5 G6 G4 D8 C8 D9",S3,S5 S3 S15 G11 A14 B5 D11 F8 G1 A11 C11 
186,B,9.21,90.79,G5,"G11 S5 S6 R5 T13 T6 S15 S16 T15 F8 F7 E7 A7 B7",S15,G5 E7 G11 S15 B5 A6 A5 A7 F8 R5 S5 T13 
187,W,7.12,92.88,G11,"G11 E7 G6 F8 D8 A7 S16 B8",S16,G11 S5 S16 B5 A14 F8 D11 B17 
188,B,7.72,92.28,E7,"G11 S5 S6 F8 F7 E7 A7 R5 T6 B7 A6 A8 B5 B6",E7,E7 G11 B5 A6 G5 A5 A7 S5 F8 R5 T13 
189,W,5.46,94.54,D11,"S5 S6 R5 T6 G11 G5 H5 E6 D4 C8 D8 D7 C7 B8",G6,D11 S5 G11 G6 A14 T15 B5 C11 D8 A11 E8 D7 F8 C8 
190,B,6.97,93.03,F8,"F8 G11 C8 D8 D7 C7 D9 B8 E8 C9 S5 N12 O13 N13 O11 B5 N11 M17",F8,F8 G7 
191,W,5.07,94.93,D11,"D11 C13 G11 C8 D8 B8 D7 A7 S5 S6 R5 T6",D8,D11 G11 S5 D8 A14 B5 T15 C11 A11 J2 G1 
192,B,10.25,89.75,G11,"G11 D11 C13 S5 S6 T4 T6 A14 E14 B5 E8 C11 B14",R5,G11 B5 D7 A7 A6 
193,W,5.10,94.90,A14,"A14 C13 G11 A7 B7 A6 A8 B5 B6 A5 N12 O13 N13 O11 N11 T3 T2 T4",G11,A14 A11 D11 C11 G11 T15 R4 G1 B5 O13 J8 J3 J2 N12 
194,B,6.67,93.33,A7,"A7 A11 C13 B7 A6 A8 B5 B6 A5 C11 E14 E8 F6 F5 N11 N12 O11 O13 P12",A7,A7 B5 A6 D7 A5 
195,W,4.60,95.40,C11,"C11 C13 A14 E14 B7 A6 A8 B5 B6 A5 N12 O13 N13 O11 N11 T3 T2 T4",B7,C11 A14 A11 D11 B7 A8 G1 B8 N12 O13 R4 M17 T15 B5 B6 O19 J8 K14 J3 A6 E8 H10 J2 
196,B,7.51,92.49,A5,"A5 D11 C13 A8 A6 N12 B8 A9 C7 D7 B9 A10",N12,A5 A6 B5 N12 D7 N11 
197,W,3.69,96.31,D11,"B5 A5 A6 A4 E8 F6 F5 B6 K14 J13 A6 T3 T2 T4",B5,D11 B5 G1 T15 A11 A6 R4 O19 J3 C11 K14 A5 M17 A14 J8 E8 H10 J2 T4 B6 T3 
198,B,4.34,95.66,A5,"A5 A6 A4 E8 F6 F5 T3 T2 T4 S2 B6 R4 S6 A6 H6 H5",A5,A5 A4 
199,W,4.34,95.66,A6,"A6 A4 E8 F6 F5 T3 T2 T4 S2 B6 R4 S6 A6 H6 H5",A6,A6 D11 G1 T15 R4 K14 A14 M17 A11 
200,B,4.53,95.47,A4,"A4 E8 F6 F5 T3 T2 T4 S2 B6 R4 S5 A6 H6 H5 B6",B6,A4 B6 
201,W,3.28,96.72,A14,"A14 E14 A6 A4 G1 J3 A8 D4 E6 T3 T2 T4 S2 E8",A8,A14 D11 A11 C11 K14 P12 T15 J8 A8 L5 J3 G1 R4 H2 S5 B16 B17 O13 J2 
202,B,4.84,95.16,A4,"A4 A6 T3 T2 T4 S2 D4 E8 F6 F5 J3 E6 F7",H4,A4 E8 D4 D7 T3 H4 G1 J3 K8 C7 H6 
203,W,3.95,96.05,A14,"A14 C13 A6 G5 H6 F5 F4 F6 J7",G5,A14 H6 H3 A11 D11 G5 A6 T15 C11 J3 H5 M17 J7 D4 
204,B,5.21,94.79,J4,"J4 H1 H2 H3 G1 J3 E8 A6 A4 E9 T3 T2 T4",T3,J4 E8 A4 J3 T3 J7 D4 D7 H2 
205,W,3.52,96.48,A14,"R4 S6 T2 T4 E8 F6 J3 J2 H3 S2 R2 T1 G1 F1 A6 A4",T2,A14 D11 R4 T2 A6 E8 A11 J3 T15 G1 M17 C11 O19 K14 J2 
206,B,4.50,95.50,T4,"T4 A14 C13 E8 F6 J3 J2 H3 S2 R2 T1 G1 F1 M17 G19",T4,T4 A4 
207,W,3.67,96.33,A14,"A14 C13 R4 S5 E8 F6 J3 J2 H3 S2",R4,A14 H3 O19 R4 A11 D11 M17 E8 J3 T15 C11 A6 S1 S2 R2 G1 D4 K14 N11 H2 P12 J8 H10 J2 
208,B,4.46,95.54,S6,"S6 E8 F6 J3 J2 H3 S2 R2 T1 G1 F1 A6 A4 M17 G19",S6,S6 S5 T6 S2 
209,W,3.42,96.58,A14,"M17 G19 O19 J19 E8 F6 J3 J2 H3 S2 R2 T1 A6 A4 N11 M12 M11",J3,A14 O19 D11 J3 M17 E8 T15 S2 A6 G1 K14 S1 R2 D4 N11 P12 H2 K8 C11 A11 
210,B,4.90,95.10,E8,"E8 O19 G19 M17 J19 A6 A4 G1 J2 B2 C2",J2,E8 J2 A4 G1 H2 H3 S2 
211,W,3.39,96.61,D11,"E8 F6 H3 S2 R2 T1 G1 F1 A6 A4 M17 G19 N11 M12 M11",E8,D11 E8 O19 H2 H3 M17 A6 G1 K14 T15 S2 J8 H10 C11 D4 P12 A14 A11 
212,B,4.09,95.91,F6,"F6 H3 A4 A6 S2 S1 T1 K14 J13 T2 R2 Q2 T1 A14 C13 T2 F5",F6,F6 A4 F7 H3 S2 T13 
213,W,2.26,97.74,D11,"H3 A4 A6 S2 S1 T1 K14 J13 T2 R2 Q2 T1 L5 M5 T2 F5 F4",H3,D11 H3 A6 H2 K14 G1 O19 M17 T15 J7 J4 L5 S2 P12 J8 A14 D4 F5 C11 A11 
214,B,4.06,95.94,A4,"A4 A6 S2 S1 T1 A14 C13 T2 R2 Q2 T1 D11 E14 T2 F5 F4",S2,A4 S2 K8 J6 T13 F5 K15 N11 H6 M12 C13 G19 G1 E14 C7 H16 O19 J7 M17 D7 B8 
215,W,3.07,96.93,D11,"D11 C13 R2 T1 M17 G19 N11 A4 A6 M12 M11 K8",R2,D11 S1 R2 A6 M17 A14 G1 O19 K14 T15 P12 H10 A11 L5 J8 N11 C11 
216,B,4.08,95.92,T1,"T1 N11 A4 A6 M12 M11 K8 M17 G19 O19 J19 K14 J13 J15 H16",T1,T1 A4 
217,W,3.16,96.84,D11,"A14 C13 N11 A4 A6 M12 M11 K8 M17 G19 K14 J13 J15 J6",N11,D11 A14 N11 C11 O19 A6 M17 A11 T15 H10 K14 G1 P12 H6 J8 K8 H16 J7 D4 J15 
218,B,4.16,95.84,K8,"A4 A6 M12 M11 K8 M17 G19 O19 J19 K14 J13 J15 H16",M12,K8 A4 T13 M12 J6 H16 F5 K15 H6 T15 C13 D4 G1 J7 G19 E14 C7 D7 M17 B8 O19 P12 
219,W,3.91,96.09,M11,"M11 A4 A6 K8 M17 G19 K14 J13 J15 J6 J5 H6 H5 K7",M11,M11 P12 T15 M17 D11 A6 K14 O19 G1 J8 A11 
220,B,4.19,95.81,K8,"K8 D11 C13 A14 E14 C11 B14 A6 A4 G1 F1",K8,K8 J6 A4 T13 H16 K15 F5 J7 H6 C13 G19 E14 G1 M17 P12 O19 C7 D4 D7 B8 
221,W,3.37,96.63,D11,"D11 C13 A11 E14 A6 A4 K14 J13 J15",J7,D11 C11 A11 J7 O19 P12 M17 T15 A6 K14 A14 H6 G1 D4 L5 J15 H16 G7 
222,B,4.37,95.63,H6,"H6 H5 J8 J6 F7 G1 F1 K14 J13 J15 H16 J16",H6,H6 A4 J8 F5 H8 T13 K7 E14 G19 
223,W,4.20,95.80,H5,"H5 J8 J6 F7 K14 J13 J15 A4 A6 D4 F5 H16 J16 H15",J8,H5 J8 L5 A14 A11 P12 K14 A6 D11 
224,B,4.96,95.04,H8,"H8 H5 J6 K7 H10 K14 J13 J15 A4 A6 J5 J4 F5 G1 F1 P12 O13",H8,H8 J6 K7 
225,W,4.85,95.15,H5,"H5 J6 K7 H10 D11 C13 A14 E14 C11 B14 K14 J13 J15 A4 A6 H16",H5,H5 J9 D11 A11 A14 L5 T15 K14 A6 P12 O19 C11 M17 
226,B,5.02,94.98,J6,"J6 K7 H10 D11 C13 C11 E14 K14 J13 J15 A4 A6",J6,J6 A4 H10 F5 T13 K15 J9 H16 G1 M17 K7 C13 D4 E14 C7 G19 O19 D7 
227,W,3.78,96.22,D11,"D11 E14 C11 C13 K7 H10 K14 J13 J15 A4 A6",K7,D11 K7 L5 P12 L8 A6 T15 K14 M17 A11 C11 A14 G1 
228,B,5.06,94.94,H10,"H10 D11 C13 C11 E14 K14 J13 J15 A4 A6",T15,H10 A4 J5 H16 F5 T13 K15 G19 E14 J9 C13 G1 M17 
229,W,4.11,95.89,D11,"D11 C13 A14 E14 C11 B14 M17 G19 O19 J19 K14 J13 J15",H10,D11 C11 A11 H10 M17 O19 A6 P12 K14 G1 J9 T13 T16 A14 J15 H16 D4 L5 
230,B,5.38,94.62,J9,"J9 A11 C13 K14 J13 J15 A4 A6 H16 J16 H15 G1 F1 M17",J9,J9 A4 
231,W,3.75,96.25,D11,"D11 C13 A14 E14 C11 B14 K14 J13 J15 H16 J16 H15",K14,D11 A11 A14 K14 O19 M17 A6 P12 G1 J15 C11 H16 T13 T16 L5 
232,B,5.27,94.73,J13,"J13 J15 A4 A6 H16 J16 H15 G1 F1 M17 G19 O19 J19 P12 O13 M13 T13 J11",J13,J13 J5 
233,W,5.08,94.92,J15,"J15 H16 M17 G19 J16 H15 G1 F1 O19 J19 A6 A4 P12",A14,J15 M17 P12 A6 D11 A11 G1 O19 A14 H16 L5 T16 C11 
234,B,4.73,95.27,E14,"E14 D11 C13 J15 H16 J16 H15 C11 B14 M17 G19",E14,E14 C13 B16 A16 
235,W,4.14,95.86,D11,"D11 C13 J15 H16 J16 H15 C11 B14 M17 G19 G1 F1",B16,D11 C11 A11 J15 A6 O19 M17 P12 G1 H16 T16 T13 L5 D4 B17 
236,B,5.28,94.72,B17,"B17 D11 C13 C11 B14 M17 G19 O19 J19 J15 H16 J16 H15 G1 F1",B17,B17 C13 B18 A17 
237,W,4.07,95.93,D11,"D11 C13 C11 B14 J15 H16 J16 H15 G1 F1 M17 G19 A6 A4 O19",D11,D11 A11 C11 C13 A6 M17 J15 A17 P12 G1 O19 
238,B,4.06,95.94,C13,"C13 C11 B14 J15 H16 J16 H15 G1 F1 M17 G19 A6 A4 O19 J19",C13,C13 T13 
239,W,3.91,96.09,C11,"C11 B14 J15 H16 J16 H15 G1 F1 M17 G19 A6 A4 O19 J19",A6,C11 J15 M17 A11 A6 G1 O19 P12 
240,B,4.11,95.89,A4,"A4 M17 G19 J15 H16 J16 H15 O19 J19 G1 F1 P12 O13 M13 T13 J11 J5",A4,A4 O19 
241,W,3.91,96.09,J15,"J15 H16 M17 G19 J16 H15 O19 J19 G1 F1 P12 O13 M13",G1,J15 M17 C11 O19 A11 G1 P12 
242,B,4.49,95.51,F1,"F1 J15 H16 J16 H15 M17 G19 O19 J19 P12 O13 M13 T13 J11 J5 J4 F5 D4 T16",F1,F1 K15 
243,W,4.16,95.84,J15,"J15 H16 M17 G19 J16 H15 O19 J19 P12 O13 M13 T13 J11 J5 J4 F5 D4",L5,J15 M17 C11 O19 A11 P12 H16 L5 
244,B,4.49,95.51,M5,"M5 M17 G19 J15 H16 J16 H15 P12 O13 M13 T13 J11 J5 J4 F5 D4",M5,M5 O19 
245,W,4.04,95.96,M17,"M17 G19 J15 H16 O19 J19 J16 H15 P12 O13 M13 T13 J11 J5 J4 F5 D4",M17,M17 J15 C11 A11 O19 P12 H16 
246,B,3.95,96.05,G19,"G19 J15 H16 P12 O13 J16 H15 M13 T13 J11 J5 J4 F5 D4",G19,G19 L19 J19 H16 K15 J5 T13 O19 
247,W,3.73,96.27,J15,"J15 H16 P12 O13 J16 H15 M13 T13 O19 J19 J11 J5 J4 F5",J15,J15 C11 O19 A11 P12 H16 T16 
248,B,3.90,96.10,H16,"H16 P12 O13 J16 H15 M13 T13 O19 J19 J11 J5 J4 F5 D4",H16,H16 F5 J5 H15 B14 T13 M13 G10 J11 D4 T16 A11 P12 O13 J16 D7 N14 O19 T17 R11 O17 K15 B9 M14 A16 C9 D10 M15 N15 C18 M16 P16 O16 L16 P15 E10 L15 K16 
249,W,3.87,96.13,O19,"O19 L19 J16 H15 P12 O13 M13 T13 J11 J5 J4 F5 D4 T16 T17 D7",J16,O19 P12 J16 C11 A11 
250,B,4.15,95.85,H15,"H15 P12 O13 O19 J19 M13 T13 F5 D4 J11 T16 T17 B14 O11 A11 N13 S13",H15,H15 J5 F5 B14 T13 M13 D4 T16 
251,W,3.62,96.38,T13,"P12 O13 T13 T14 S13 N14 T16 T13 M14 J5 J4 F5 D4 J11 O11 N13",O19,T13 P12 O19 C11 F5 M13 A11 J5 J11 D4 Q5 T16 
252,B,4.09,95.91,J19,"J19 P12 O13 T13 T14 S13 N14 T16 T13 M14 J5 J4 F5 D4 J11 M13",J19,J19 L19 B14 
253,W,3.60,96.40,T13,"P12 O13 T13 T14 S13 N14 T16 T13 M14 J5 J4 F5 D4 J11 M13 N13",P12,T13 P12 C11 F5 J5 M13 A11 J11 T16 Q5 D4 N19 
254,B,3.98,96.02,O13,"O13 A11 B14 M13 T13 J11 J5 J4 F5 D4 F4 G4 E6",O13,O13 T13 
255,W,3.55,96.45,C11,"C11 B14 M13 F5 O11 T13 N13 S13 J5 F4 E6 G4",M13,C11 T13 A11 M13 T16 O11 N19 J5 F5 D4 
256,B,4.84,95.16,F5,"F5 D4 J5 J4 J11 O11 T13 N13 S13 T16 R11 Q11 D7 C7",T13,F5 J5 T13 B14 D4 T16 A11 G10 N13 J11 D7 Q5 R11 R1 O11 P5 Q6 P6 B10 A10 F7 T17 B2 B9 D9 D10 N14 J4 C9 E9 C8 C1 C2 A2 B3 B8 N7 O16 N8 P16 E10 N15 L15 M15 M14 A3 B1 K15 N10 M16 
257,W,3.25,96.75,C11,"J5 J11 D4 T16 T17 B14 O11 A11 N13",J11,C11 J5 F5 D4 Q5 A11 J11 T16 N13 O11 N19 
258,B,4.83,95.17,F5,"F5 D7 J5 J4 D4 A11 B14 Q5 Q6 T16",F5,F5 J5 T16 D4 B14 A11 N13 D7 T17 R11 J12 R1 
259,W,3.32,96.68,E6,"E6 J5 J4 D4 D7 F7 O11 T16 T17 R11",E6,E6 D4 D7 F4 A11 C11 O11 J5 T16 N13 Q5 N19 R11 
260,B,3.60,96.40,J5,"J5 J4 A11 A10 B14 D7 F7 D4 C11 B10 T16 T17 J12 H11 R11",Q5,J5 T16 D4 R11 B14 A11 F7 T17 N13 J12 F4 R1 S17 P5 
261,W,3.22,96.78,C11,"C11 B14 P5 J5 J4 A11 A10 D4 D7 F7 N13",T16,C11 J5 T16 P5 A11 D7 F4 D4 N13 O11 N19 
262,B,3.72,96.28,J5,"J5 J4 D4 P5 R11 Q11 O11 D7 F7 P11 N13",P5,J5 P5 D4 A11 B14 R1 N13 F7 P4 J12 R11 
263,W,3.47,96.53,C11,"C11 B14 P4 J5 J4 A11 A10 D4 D7 F7 N13 R11 O11 S13",P4,C11 P4 J5 F4 A11 D7 O11 N13 D4 
264,B,3.79,96.21,J5,"J5 J4 D4 C11 B14 D7 F7 A11 J12 H11 R11 Q11 O11 P11",J5,J5 D4 B14 A11 N13 J12 F4 R11 P6 F7 O11 R1 D7 
265,W,3.73,96.27,F4,"F4 F7 C11 B14 J4 D4 O11 A11 N13 S13 A10 R11",J4,F4 J4 C11 A11 D7 
266,B,3.90,96.10,D4,"D4 C11 B14 A11 R11 Q11 O11 P11 N13 N14",D4,D4 R11 N13 A11 G7 B14 J12 F7 O11 D7 P6 F4 R1 G4 
267,W,3.66,96.34,C11,"C11 B14 D7 F7 A11 J12 H11 R11 Q11 O11 P11 N13",D7,C11 D7 A11 P6 R11 O11 N13 F4 N19 
268,B,3.91,96.09,F7,"F7 C11 B14 P6 A11 A10 J12 N13 R11 O11 S13",F7,F7 G7 B14 G4 F4 
269,W,3.74,96.26,C11,"C11 B14 R11 A11 A10 J12 N13 H11 O11 S13 J11",A11,C11 A11 O11 P6 N13 R11 N19 J12 L8 
270,B,3.86,96.14,B14,"B14 P6 R11 Q11 C11 B10 O11 P11 N13 N14",B14,B14 F4 
271,W,3.60,96.40,P6,"P6 R11 Q11 C11 B10 O11 P11 N13 N14 S13",O11,P6 R11 N13 C11 O11 N19 J12 L8 F4 C14 
