move_num,color_next,winrate_B,winrate_W,LZ_next_move,variation,actual_next_move,LZ_all_next_moves
145,W,98.28,1.72,O9,"O9 S6 R8 S17 H2 L7 T6 T5 S5 K5 J5 S6",O9,O9 L12 R18 N4 N14 K11 P3 P9 H2 M13 N11 N3 J18 J10 H11 Q8 K18 R2 P4 N15 R8 Q10 O8 M1 J2 J1 M12 B5 C2 E12 
146,B,98.56,1.44,J2,"S6 R8 S17 H2 L7 T6 T5 S5 K5 J5 S6 T7 O8",J2,J2 N13 S6 P9 O8 M13 S17 N14 R8 N15 N9 K11 B4 K4 P10 H2 J4 L7 R4 Q8 N12 M12 K5 L1 P12 O11 O10 H1 L12 E5 A3 J11 Q7 H16 R2 
147,W,98.20,1.80,J3,"J3 H2 R18 M13 L12 K11 J11 L11 M12 M11 N12 N11 N14",J3,J3 R18 L12 H2 J18 N14 N3 M1 H11 M13 K4 C2 N4 K11 P3 L1 E12 N15 
148,B,98.20,1.80,H2,"H2 R18 B4 B5 A3 B12 B10 A9 B13 C13 A11 B14 A12 E12",H2,H2 M13 S6 N9 N14 S17 R8 N13 B4 P9 P10 O8 K11 N12 Q8 P12 
149,W,97.93,2.07,R18,"R18 S17 R17 T16 Q16 M13 L12 R16 S15 S18 Q16 Q18 R19 R16 C2 D2 Q16 R8 R9 R16 A2 Q16",R18,R18 M1 C2 N14 L12 H11 M13 J1 K11 S17 L1 J18 N15 K18 E12 P3 N4 N3 S18 B12 G3 R2 
150,B,98.10,1.90,S17,"S17 R17 T16 Q16 M13 L12 R16 S15 S18 Q16 Q18 R19 R16 C2 D2 Q16 R8 R9 R16 A2 Q16",R17,S17 P12 K11 R8 P10 R17 N14 Q18 Q8 M13 N13 B4 M12 B13 O11 N15 A3 L12 E5 J11 O14 N12 P9 G3 B12 Q14 S6 H4 H16 C7 O12 J5 O13 
151,W,97.64,2.36,S18,"S18 B13 P19 O18 O19 N19 Q18 P18 Q19 N17 C2",S18,S18 S17 J18 K18 M1 C2 N14 M13 
152,B,97.95,2.05,R8,"Q18 L12 N14 C2 D2 A2 C1 B5 B13 B14 D13 Q7 P8 P9 Q8 R8 R9",R8,R8 P12 Q18 P10 M13 B13 N14 S17 Q14 N13 B4 K11 S6 M12 Q8 C13 A3 B12 J11 E5 H14 O11 N12 L12 C7 N15 
153,W,97.41,2.59,Q8,"Q8 S8 R7 Q7 R9 S9 Q10 S11 S12",Q8,Q8 R9 
154,B,98.02,1.98,S8,"S8 R7 S12 R9 S9 Q7 Q11 T8 S11",Q7,S8 M13 R7 Q7 Q18 K11 P12 N13 N14 Q14 S17 S6 B4 P10 B13 O11 R4 E5 L12 J11 A3 
155,W,97.29,2.71,R7,"R7 R9 S8 K11 J11 M13 L12 L11 M12 M11 N12 N11 N14 N15 N13",R7,R7 R9 
156,B,97.50,2.50,R9,"R9 S8 K11 J11 M13 L12 L11 M12 M11 N12 N11 N9 O12 N13",S8,R9 M13 S8 N14 Q18 K11 S17 R4 Q14 N13 B4 M12 S9 B13 Q10 O11 C7 J11 E5 
157,W,96.69,3.31,S11,"S11 P12 Q12 O11 O10 P10 Q11 Q10 P9 N9 N11 O12",S11,S11 R9 Q10 T8 N4 S12 R11 
158,B,97.68,2.32,P12,"P12 Q12 O11 O10 M13 L12 K11 J11 L11 J10 J9 K10 M12 N11",R9,P12 Q18 B4 S10 M13 N14 R9 Q10 K11 R11 B13 N13 O11 T2 P10 M12 E5 S17 S6 L12 S12 H14 C7 C13 J11 A3 Q12 T7 
159,W,95.80,4.20,R11,"R11 S6 T7 T6 T8 Q18 C2 D2 A2 B1 B5 N14 L12 B13",R11,R11 T8 Q10 T7 S10 
160,B,97.72,2.28,S10,"P12 Q10 Q12 S12 M13 L12 P13 M12 N12 C2 D2 A2 B1",S17,S10 P12 S6 N4 Q5 Q10 M13 T7 T8 B4 Q18 T6 K11 N14 P9 B13 E5 P5 
161,W,96.04,3.96,T17,"T17 Q18 L12 B13 N14 N15 M13 M15",T17,T17 M13 L12 N14 
162,B,96.19,3.81,Q18,"Q18 C2 D2 A2 K11 J11 M13 L12 L11 M12 M11",C7,Q18 N4 M13 Q10 P12 T18 N14 B4 S6 T7 B13 A3 T16 
163,W,95.08,4.92,B7,"B7 E5 B4 B9 A2 C2 A6 A8 B5 A9 A7 Q18 H11 J10",B7,B7 C2 A2 B5 N14 
164,B,96.96,3.04,E5,"E5 B4 B9 A6 A8 B5 B13 B14 Q18 H11 J10 K11 N14 E12",E5,E5 Q18 B5 A3 B4 M13 D5 Q10 T18 
165,W,96.71,3.29,B4,"B4 B9 A6 Q18 L12 A8 A2 C2 B5",B4,B4 A3 B5 C2 B9 B12 N14 L12 A2 
166,B,96.90,3.10,B9,"B9 A6 A8 B5 Q18 N14 M13 N15 N13 O14 L12 O16",S6,B9 M13 D5 Q18 B10 N14 A9 B13 A2 
167,W,96.18,3.82,T8,"T8 N14 L12 T6 T7 Q18 B12 B10 C13 A11 A2",T7,T8 T7 T6 M13 
168,B,96.68,3.32,B9,"Q18 L12 N14 B12 B10 B13 D5 C5 A8 A7 A9 A5",T2,B9 Q18 M13 D5 T6 N4 P12 N14 T2 B13 B10 Q10 
169,W,96.65,3.35,M1,"M1 L1 R2 M13 L12 K11 J11 L11 M12 M11 N12 N11 N14 N15",M1,M1 R2 N4 P3 
170,B,96.78,3.22,L1,"L1 R2 N14 L12 Q18 B12 B10 C13 A11 A2 C2 A9 B9",L1,L1 T6 B9 G3 S1 N4 Q10 D5 H4 O1 
171,W,96.39,3.61,R2,"R2 N4 Q10 T6 T8 Q18 N14 M13 N15 N13 O14 L12 O16",T6,R2 P19 S1 L12 M13 N15 N14 N4 H11 P3 K11 Q19 E12 Q18 O18 
172,B,96.98,3.02,S5,"S5 S1 Q18 B12 B10 B13 D5 C5 A8 A6",S1,S5 M13 P12 K11 T5 S1 Q18 B9 N4 N14 O1 D5 Q5 B10 B13 R1 N13 Q10 J11 
173,W,95.76,4.24,R2,"R2 S5 R1 P12 Q12 O11 Q10 Q18 L12 B13 B14 N14 A2",R2,R2 N4 
174,B,95.83,4.17,S5,"S5 R1 P12 L12 Q12 Q11 P13 N14 M13 M12 N13 O13 N15 O14",S5,S5 M13 K11 B9 N14 R4 T5 Q5 Q10 
175,W,95.95,4.05,R1,"R1 P12 H11 M13 L12 Q12 Q11 J10 K11",R1,R1 N4 P3 N14 T3 L12 P19 
176,B,96.30,3.70,B9,"B9 A6 N14 L12 A8 B5 B13 P19 O18 B14 C13",B9,B9 Q18 N14 D5 P12 M13 B13 K11 N4 N13 B10 H14 L12 A9 M12 J11 Q10 A2 Q5 C13 J5 
177,W,96.01,3.99,A6,"A6 A8 B5 M13 L12 B13 B14 Q18 O14 N15 K11 C13",A2,A6 A2 B5 C2 A8 D2 B6 A5 
178,B,96.19,3.81,B1,"B1 A6 A8 B5 A9 A7 B13 P19 O18 O19 N19 Q18 P18 Q19",C2,B1 C2 M13 K11 D2 C1 N4 Q18 
179,W,95.73,4.27,A6,"A6 B13 L12 A15 B15 A14 B16 D17 B18 D13",A6,A6 B5 B6 A8 
180,B,95.95,4.05,B13,"B13 L12 A15 B15 A14 B16 D17 B18 D13 A16",N14,B13 A8 N14 M13 Q18 N13 P12 D5 K11 C13 N4 M12 
181,W,94.75,5.25,L12,"L12 A8 B5 A9 A7 B13 P19 O18 B14 C13 O19 N19 Q18 P18 Q19",L12,L12 K11 H11 J10 M12 Q19 P19 J18 N4 Q18 O19 M13 E12 K18 
182,B,94.87,5.13,B13,"B13 P19 A8 B5 O18 O19 N19 Q18 P18 Q19 N18 B14 C13 A13 F13",C13,B13 A8 Q18 D5 P12 C13 K11 N4 J10 B12 J9 
183,W,92.51,7.49,P19,"P19 O18 O19 A8 B5 N19 Q18 P18 Q19 N18 B13 B12 B14 P12 Q12",Q18,P19 O19 Q19 N4 F13 H11 Q18 B13 E12 E15 O14 
184,B,95.91,4.09,A8,"A8 B5 P18 B13 B12 B14 H16 H11 J10 K11 F13 H9 J9",P18,A8 P18 B13 O18 
185,W,95.52,4.48,B13,"B13 A8 B5 B12 B14 H16 K11 C19 B19 D19 B17 P12 Q12",B13,B13 F13 P19 H11 E15 B14 J10 E13 P14 O14 E12 
186,B,95.71,4.29,A8,"A8 B5 B12 B14 P12 Q12 O11 P10 H16 K11 P13 H11 J10 E12",B12,A8 B12 P12 D5 J10 
187,W,95.44,4.56,B14,"B14 P12 Q12 P13 N12 Q14 N9 O11 Q10 O12 N13 O13",B14,B14 F13 P19 A14 H11 E15 
188,B,95.86,4.14,P12,"P12 Q12 A8 B5 P13 N12 Q14 Q10 H16 E15 D13",P12,P12 A8 H16 C19 F13 D5 K11 Q14 O8 H14 B16 Q10 H4 G3 E13 
189,W,95.75,4.25,Q12,"Q12 A8 B5 P13 N12 Q14 Q10 H16 E15 D13 D17",Q12,Q12 P13 O12 N4 P14 Q10 O13 Q11 
190,B,96.14,3.86,A8,"A8 B5 O11 Q10 P10 Q11 H16 E15 D13 E16 C19 B19 D19",O11,A8 O11 P10 H16 P13 C19 F13 N4 Q10 
191,W,95.60,4.40,Q10,"Q10 A8 B5 C19 B19 D19 B17 P13 N12 P10 Q11 O12 N13",P10,Q10 P10 O8 O10 F13 H11 K11 
192,B,96.10,3.90,A8,"A8 B5 P13 N12 O12 N13 Q14 O14 O13 M13 N15 N11",J9,A8 P13 C19 H16 F13 H14 N4 J10 E13 
193,W,95.52,4.48,K11,"K11 P13 N12 A8 B5 O12 Q14 P14 P19 O19 Q19",F13,K11 J10 H11 J11 
194,B,96.61,3.39,K11,"E12 K11 P13 H16 C19 B19 D19 B17 A8 B5 A9 A7 N12 Q14 P14 P19",K11,K11 A8 E12 H11 
195,W,96.13,3.87,J11,"J11 L11 M11 K10 E12 H11 E11 E9 E15 D13 E16 E13",J11,J11 H11 E12 N12 E15 
196,B,96.37,3.63,K10,"K10 H11 J8 E12 E9 N12 O12 N11 O13 L11 K4 J4 G4 H4 K5 J5 J7 J6",K10,K10 E12 L11 A8 H14 N4 H11 
197,W,96.05,3.95,H11,"H11 J8 E12 E9 N12 O12 N13 O14 N11 O13 L11 K4 J4 G4 K5",H11,H11 J10 E12 K9 N12 
198,B,97.58,2.42,J8,"J8 E12 E9 N12 O12 N11 P14 N9 O10 L11 K4 J4 G4 H4 G6 H6 J7",J8,J8 E12 K9 J10 L11 A8 H9 M11 M12 N12 L7 
199,W,96.51,3.49,E9,"E12 E9 N12 O12 N11 P14 L11 K4 J4 G4 H4 G6 H6 J7 J6",E12,E9 E12 J10 N12 H9 H8 L11 K9 N13 K18 N9 E11 O13 T1 B5 S10 N11 E15 Q14 T8 N19 O1 P14 D13 H14 S12 P3 N4 Q10 P1 G1 J18 G4 T9 K4 H12 J4 D5 O10 N18 P13 K19 G6 K5 O8 F14 O15 S13 O16 J19 N8 A8 E1 L4 F1 O14 L18 H1 D1 M4 L19 A5 C1 N7 
200,B,97.22,2.78,E9,"E9 N12 O12 N11 P14 L11 K4 J4 G4 H4 G6 H6 J7 J6",E9,E9 F8 E11 A8 A9 E15 J10 D5 
201,W,96.97,3.03,N12,"N12 O12 N11 P14 L11 K4 J4 G4 H4 G6 H6 J7 J6 F8",N12,N12 N13 J10 O13 N11 H12 H8 K9 H9 N9 N4 L11 
202,B,97.19,2.81,O12,"O12 N11 P14 L11 K4 J4 G4 H4 G6 H6 J7 J6 F8 H12",N11,O12 N9 L7 L11 H14 N11 F8 M11 M12 A8 
203,W,95.30,4.70,O12,"O12 M11 L11 M12 H9 H8 M13 N13 O13 O14 P13 N9 J10 K9 H12 F8 H16 K8",J10,O12 H8 O13 N13 J10 K9 H12 M12 N9 
204,B,97.85,2.15,K9,"K9 N13 O12 O13 P13 O14 P14 O15 N15 O16 N17 O17 N18 O18 O19 P19 Q19 R19 P19 H9 H8",K9,K9 L7 M11 
205,W,98.17,1.83,N13,"N13 O12 O13 P13 O14 P14 O15 N15 O16 N17 O17 N18 O18 O19 P19 Q19 R19 P19 H9 H8 Q14",O12,N13 H9 O12 H8 O13 N9 
206,B,98.37,1.63,M11,"M11 L11 M12 J18 H16 H17 G17 K18 H17 M13 N13 O13 O14 P13 N9",M11,M11 M12 N9 P13 O13 
207,W,98.49,1.51,L11,"L11 M12 J18 H16 H17 G17 K18 H17 M13 N13 O13 O14 P13 N9",H9,L11 H9 H8 N9 
208,B,98.82,1.18,H8,"H8 L11 M12 N9 M13 F8 G7 P14 H16 H14 L7 H12 K8 A8 C19 B19 D19 B18 A12 L10 N4",H8,H8 L11 
