move_num,color_next,winrate_B,winrate_W,LZ_next_move,variation,actual_next_move,LZ_all_next_moves
145,W,1.07,98.93,O19,"O19 M19 M14 P19 Q19 O18 P18 O19 L19 O16 P15",O19,O19 L19 Q17 M14 S12 O16 P15 N16 
146,B,1.19,98.81,M19,"Q17 P15 L19 R17 J19 H18 Q17 M19",L19,M19 Q17 L19 O16 M14 N13 P15 
147,W,1.09,98.91,M19,"M19 Q17 M14 N19 R17 O16 P15 Q17 M19 Q15 P16 N19 R17 M19 P18 Q19",L2,M19 J19 M14 P15 S12 Q17 O16 L11 M12 H8 N16 S16 P18 L2 L13 K11 Q19 
148,B,1.36,98.64,K2,"K2 M14 Q17 J3 L1 R17 M2 J8 Q17 J6 H3 R17",J19,K2 Q17 M14 J19 P15 M19 O16 Q19 
149,W,1.36,98.64,H18,"H18 Q17 M14 R17 P18 Q19 P15 Q15 P16 N16 M19",H18,H18 H19 M14 M19 Q17 S16 S12 L11 T2 L13 P15 J3 
150,B,1.45,98.55,Q17,"Q17 M14 O16 P15 Q15 P16 P18 R17 Q19 Q17 N16",Q17,Q17 M14 K2 M19 Q19 P15 H19 S18 O16 P19 
151,W,1.07,98.93,M14,"M14 O16 P15 P18 R17 Q15 P16 Q17 S12 R12 Q12 T11 R17 Q19",M14,M14 M19 O16 L11 P15 P18 M12 S12 J3 Q1 G4 Q19 C15 E4 T2 T3 J2 K11 K12 O11 H8 H3 Q12 G6 G5 F5 L13 J11 Q2 
152,B,1.24,98.76,O16,"O16 P15 P18 R17 Q15 P16 Q17 S12 R12 Q12 T11 R17 Q19",Q19,O16 R17 P18 M19 Q19 K2 Q15 P15 R12 S12 P16 N12 T2 
153,W,0.94,99.06,P18,"P18 R19 M19 P15 O16 N19 R17 S18 M19 D8 D9 N19 R15 S16 M19",R17,P18 R17 M19 J3 S12 Q1 O16 J2 N16 
154,B,1.36,98.64,K2,"K2 P18 Q17 P15 Q15 R17 R19 M19 Q17 N19 P16 O16 P19 H19",O16,K2 M19 N12 P15 D8 O16 P18 P19 R12 S18 G18 K16 H19 D9 S12 B6 Q15 N6 J3 
155,W,1.18,98.82,P15,"P15 Q17 P18 N16 P16 M19 H19 R19 K19 D8 L18 C8 D9 E8 F10",P15,P15 Q17 S16 S18 S12 J3 Q1 G4 R15 T3 
156,B,1.36,98.64,P18,"P18 Q17 S18 M19 Q15 P16 N19 R19 S19 M19 P19 N19 R19 N16 O18 L18",Q15,P18 Q17 Q15 M19 P19 N16 
157,W,1.08,98.92,P16,"P16 P18 Q17 S18 M19 P19 N19 R19 N16 O18 L18 K2 H8 L1 M2 G5 H6 H5 G6",P16,P16 Q17 S18 S12 S16 
158,B,1.12,98.88,P18,"P18 Q17 S18 M19 D8 P19 N19 R19 N16 M19 C8 D9 N19",P18,P18 Q17 P19 M19 K2 N12 R12 
159,W,0.94,99.06,Q17,"Q17 S18 M19 D8 D9 N19 S16 R15 M19 E9 N19 C8 E10 F8",M19,Q17 M19 N16 S12 T2 J3 
160,B,1.42,98.58,Q17,"Q17 N19 K2 N16 H8 F5 L1 M2 N5 M6 J9 N4 B6 B7 A5 E10 E8 F10 G11",C8,Q17 D8 P19 N12 D9 K2 C8 N6 B6 M6 
161,W,1.21,98.79,B8,"B8 N19 Q17 S18 M19 D8 B7 N19 S16 R15 M19 D9",D8,B8 D8 Q17 D9 N19 S12 E8 E10 N16 T2 
162,B,1.43,98.57,N19,"N19 Q17 S18 M19 D9 B8 N19 S16 R15 M19 E8 C7 N19 S12",N19,N19 D9 Q17 B8 
163,W,1.32,98.68,T9,"Q12 S12 M19 D9 E8 N19 Q17 N16 M19 B9 L18 A11",Q17,T9 Q17 Q12 E4 T2 Q1 S12 O11 N16 G4 F4 H19 G3 C15 J3 T3 Q2 H3 J2 H8 
164,B,1.39,98.61,S18,"S18 N16 P19 M19 D9 L18 E8 B8 D7 C7 D8",S18,S18 N16 P19 M19 T18 O18 S19 
165,W,1.49,98.51,M19,"M19 D9 P19 E8 B8 D7 C7 D8 A9 B6 B7 A5 A7",M19,M19 N16 R19 O18 S12 S16 
166,B,1.61,98.39,D9,"D9 P19 B8 E10 E9 F10 G11 F8 E8 E7 D7 F9 D8 F6 G7 F7 K2 H10 H11",D9,D9 P19 N12 B8 K2 E8 R12 R19 S12 
167,W,1.44,98.56,P19,"P19 B8 B9 A10 E10 E9 F10 G11 F8 E8 E7",E8,P19 B8 E10 E8 N19 S12 F12 N16 R19 O18 S16 B9 E9 
168,B,1.58,98.42,N19,"N19 S12 R12 M19 F9 B8 N19 Q12 T11 M19 P19 N19 R19 N16 O18 L18 K2 J8 M17 K19 L1",N19,N19 F9 P19 
169,W,1.50,98.50,R19,"Q1 M19 R1 F9 B8 K2 J2 L1 G4 G3 J4 H4",S16,R19 Q1 S12 G4 S16 N16 T2 E4 O11 C15 G3 Q2 O18 J3 T9 Q12 F4 E10 H3 T3 J2 K11 
170,B,1.55,98.45,R15,"R15 M19 F9 B8 N19 N16 P19 M19 B7 C7 N19 S12 R12 M19 Q12",M19,R15 M19 P19 N16 
171,W,1.42,98.58,N16,"N16 P19 R15 O18 S14 S13 T15 T13 T14 R12 Q12 M12 L11 K11 L10 J12 J10 G11 E10",R15,N16 R15 O18 S12 R19 H19 
172,B,2.69,97.31,P19,"P19 N16 S15 S14 R16 R19 S19 R15 T15 T16",S15,P19 N16 S15 R19 S14 T16 T15 S12 
173,W,1.12,98.88,S12,"S12 R12 S14 R16 Q12 T11 R15 T15 S13 R16 T9 T8 R15",S14,S12 N16 S14 R19 O18 T16 H19 T15 R16 T17 J3 E10 K11 T2 P19 
174,B,1.32,98.68,R16,"R16 S12 S13 T11 F9 R15 T14 B8 K11 H10 G11 J12",R16,R16 T15 T16 
175,W,1.04,98.96,S12,"S12 S13 T11 F9 B8 K11 R15 T14 H10 G11 J12 J11 H11",R19,S12 R19 O18 O11 N16 E4 T9 C15 Q1 T2 Q2 O10 B15 E3 R1 G4 H19 
